tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
wu_as_to_ns.1;38.00;23687583_0;5.10;0.00;0.89;252.00;23142338#2_0;290.21;10.07;214.00;1995.73;1.00;1;0.00;24.19;0;tripinfo_wu_as_to_ns.1;car;0.96;
wu_od_to_ba.1;14.00;803785575#0_0;5.10;0.00;0.44;257.00;230845886_0;633.12;10.66;243.00;2382.14;1.00;1;0.00;33.65;0;tripinfo_wu_od_to_ba.1;car;1.03;
wu_od_to_ko.0;4.00;803785575#0_0;5.10;0.00;2.17;264.00;972103805_0;116.86;11.13;260.00;2307.67;21.00;1;0.00;53.23;0;tripinfo_wu_od_to_ko.0;car;1.07;
wu_as_to_gg.0;111.00;23687583_0;5.10;0.00;0.90;266.00;23156305_0;1264.14;10.23;155.00;1600.87;0.00;0;0.00;12.54;0;tripinfo_wu_as_to_gg.0;car;1.02;
wu_ns_to_gj.0;5.00;-23142338#2_0;5.10;0.00;2.64;273.00;23527526_0;253.75;9.34;268.00;2084.96;26.00;1;0.00;51.24;0;tripinfo_wu_ns_to_gj.0;car;0.87;
wu_ns_to_gj.1;53.00;-23142338#2_0;5.10;0.00;2.40;275.00;23527526_0;253.75;9.96;222.00;2084.96;0.00;0;0.00;31.89;0;tripinfo_wu_ns_to_gj.1;car;1.00;
wu_as_to_gj.0;198.00;23687583_0;5.10;0.00;8.66;277.00;23527526_0;253.75;10.04;79.00;649.06;4.00;1;0.00;18.70;0;tripinfo_wu_as_to_gj.0;car;0.99;
wu_od_to_ba.2;43.00;803785575#0_0;5.10;0.00;2.76;279.00;230845886_0;633.12;10.83;236.00;2382.14;0.00;0;0.00;28.61;0;tripinfo_wu_od_to_ba.2;car;1.04;
wu_as_to_gj.1;201.00;23687583_0;5.10;0.00;9.76;279.00;23527526_0;253.75;10.29;78.00;649.06;4.00;1;0.00;19.84;0;tripinfo_wu_as_to_gj.1;car;1.03;
wu_os_to_gj.0;73.00;-45494495_0;5.10;0.00;0.40;281.00;23527526_0;253.75;10.15;208.00;2071.37;0.00;0;0.00;20.69;0;tripinfo_wu_os_to_gj.0;car;1.00;
wu_as_to_ba.3;153.00;23687583_0;5.10;0.00;2.60;282.00;230845886_0;633.12;11.66;129.00;1356.50;0.00;0;0.00;12.51;0;tripinfo_wu_as_to_ba.3;car;1.05;
wu_as_to_os.2;89.00;23687583_0;5.10;0.00;0.55;283.00;45494495_0;58.90;10.48;194.00;1689.77;14.00;1;0.00;33.24;0;tripinfo_wu_as_to_os.2;car;0.95;
wu_ba_to_os.1;140.00;-230845886_0;5.10;0.00;0.82;285.00;45494495_0;58.90;12.89;145.00;1647.96;0.00;0;0.00;22.25;0;tripinfo_wu_ba_to_os.1;car;1.22;
wu_os_to_br.0;28.00;-45494495_0;5.10;0.00;2.33;288.00;23156390_0;1121.44;10.15;260.00;2513.69;0.00;0;0.00;34.83;0;tripinfo_wu_os_to_br.0;car;1.02;
wu_od_to_sl.0;202.00;803785575#0_0;5.10;0.00;0.33;288.00;28706217_0;94.10;7.09;86.00;747.33;0.00;0;0.00;8.29;0;tripinfo_wu_od_to_sl.0;car;0.94;
wu_ns_to_ko.1;66.00;-23142338#2_0;5.10;0.00;0.28;289.00;972103805_0;116.86;8.12;223.00;1398.55;54.00;1;0.00;71.35;0;tripinfo_wu_ns_to_ko.1;car;0.83;
wu_ns_to_ko.2;95.00;-23142338#2_0;5.10;0.00;0.16;290.00;972103805_0;116.86;10.39;195.00;1398.55;36.00;1;0.00;73.03;0;tripinfo_wu_ns_to_ko.2;car;1.03;
wu_ns_to_ko.3;146.00;-23142338#2_0;5.10;0.00;0.60;292.00;972103805_0;116.86;11.11;146.00;1398.55;0.00;0;0.00;28.64;0;tripinfo_wu_ns_to_ko.3;car;1.08;
wu_od_to_os.5;190.00;803785575#0_0;5.10;0.00;1.87;294.00;45494495_0;58.90;9.91;104.00;969.96;0.00;0;0.00;11.04;0;tripinfo_wu_od_to_os.5;car;0.95;
wu_ba_to_as.1;116.00;-230845886_0;5.10;0.00;0.33;295.00;41899283#1_0;148.70;9.69;179.00;1430.78;19.00;1;0.00;37.13;0;tripinfo_wu_ba_to_as.1;car;0.91;
wu_od_to_ns.0;28.00;803785575#0_0;5.10;0.00;0.52;296.00;23142338#2_0;290.21;9.61;268.00;1928.29;49.00;2;0.00;74.00;0;tripinfo_wu_od_to_ns.0;car;0.96;
wu_os_to_ns.0;53.00;-45494495_0;5.10;0.00;0.64;297.00;23142338#2_0;290.21;10.28;244.00;1665.91;47.00;3;0.00;86.26;0;tripinfo_wu_os_to_ns.0;car;1.03;
wu_od_to_as.0;82.00;803785575#0_0;5.10;0.00;0.37;300.00;41899283#1_0;148.70;11.68;218.00;2382.09;1.00;1;0.00;24.12;0;tripinfo_wu_od_to_as.0;car;1.11;
wu_od_to_ns.1;64.00;803785575#0_0;5.10;0.00;0.42;306.00;23142338#2_0;290.21;8.94;242.00;1928.29;11.00;1;0.00;35.64;0;tripinfo_wu_od_to_ns.1;car;0.90;
wu_ba_to_sl.0;40.00;-230845886_0;5.10;0.00;2.88;312.00;28706217_0;94.10;7.14;272.00;1934.94;59.00;2;0.00;87.20;0;tripinfo_wu_ba_to_sl.0;car;0.97;
wu_od_to_gj.0;23.00;803785575#0_0;5.10;0.00;0.29;315.00;23527526_0;253.75;12.51;292.00;2706.99;17.00;1;0.00;82.65;0;tripinfo_wu_od_to_gj.0;car;1.17;
wu_as_to_sl.0;53.00;23687583_0;5.10;0.00;0.53;315.00;28706217_0;94.10;8.14;262.00;1976.75;50.00;2;0.00;76.72;0;tripinfo_wu_as_to_sl.0;car;0.99;
wu_as_to_ns.2;108.00;23687583_0;5.10;0.00;0.47;318.00;23142338#2_0;290.21;11.82;210.00;1995.73;17.00;2;0.00;53.48;0;tripinfo_wu_as_to_ns.2;car;1.16;
wu_os_to_ba.0;152.00;-45494495_0;5.10;0.00;0.82;320.00;230845886_0;633.12;10.66;168.00;1746.52;0.00;0;0.00;18.11;0;tripinfo_wu_os_to_ba.0;car;1.05;
wu_as_to_kl.1;182.00;23687583_0;5.10;0.00;0.40;323.00;28716808#1_0;754.74;8.95;141.00;1207.92;5.00;2;0.00;22.68;0;tripinfo_wu_as_to_kl.1;car;0.92;
wu_ba_to_gg.0;43.00;-230845886_0;5.10;0.00;3.70;324.00;23156305_0;1264.14;11.20;281.00;2718.65;3.00;2;0.00;36.79;0;tripinfo_wu_ba_to_gg.0;car;1.01;
wu_as_to_od.0;56.00;23687583_0;5.10;0.00;2.77;328.00;23156030#6_0;109.07;11.71;272.00;2357.31;45.00;1;0.00;84.24;0;tripinfo_wu_as_to_od.0;car;1.13;
wu_ba_to_as.2;172.00;-230845886_0;5.10;0.00;1.95;328.00;41899283#1_0;148.70;9.49;156.00;1430.78;0.00;0;0.00;12.82;0;tripinfo_wu_ba_to_as.2;car;0.91;
wu_as_to_ko.2;171.00;23687583_0;5.10;0.00;0.44;329.00;972103805_0;116.86;8.64;158.00;1102.39;17.00;2;0.00;37.42;0;tripinfo_wu_as_to_ko.2;car;0.83;
wu_ba_to_gj.1;156.00;-230845886_0;5.10;0.00;2.81;330.00;23527526_0;253.75;10.78;174.00;1755.68;0.00;0;0.00;26.00;0;tripinfo_wu_ba_to_gj.1;car;1.07;
wu_od_to_kl.0;7.00;803785575#0_0;5.10;0.00;3.16;331.00;28716808#1_0;754.74;10.03;324.00;2678.40;32.00;3;0.00;69.13;0;tripinfo_wu_od_to_kl.0;car;0.95;
wu_as_to_ko.3;174.00;23687583_0;5.10;0.00;2.82;331.00;972103805_0;116.86;10.01;157.00;1102.39;17.00;2;0.00;56.00;0;tripinfo_wu_as_to_ko.3;car;0.99;
wu_ba_to_sl.1;99.00;-230845886_0;5.10;0.00;0.74;333.00;28706217_0;94.10;7.36;234.00;1934.94;21.00;3;0.00;56.65;0;tripinfo_wu_ba_to_sl.1;car;1.02;
wu_as_to_ko.4;189.00;23687583_0;5.10;0.00;0.82;333.00;972103805_0;116.86;9.11;144.00;1102.39;10.00;1;0.00;35.44;0;tripinfo_wu_as_to_ko.4;car;0.92;
wu_ba_to_od.0;37.00;-230845886_0;5.10;0.00;0.14;334.00;23156030#6_0;109.07;10.05;297.00;2315.50;57.00;1;0.00;84.43;0;tripinfo_wu_ba_to_od.0;car;0.98;
wu_as_to_ko.5;204.00;23687583_0;5.10;0.00;3.02;335.00;972103805_0;116.86;8.62;131.00;1102.39;0.00;0;0.00;18.30;0;tripinfo_wu_as_to_ko.5;car;0.89;
wu_as_to_ko.6;230.00;23687583_0;5.10;0.00;5.93;338.00;972103805_0;116.86;11.01;108.00;1102.39;0.00;0;0.00;10.32;0;tripinfo_wu_as_to_ko.6;car;1.02;
wu_as_to_gj.2;266.00;23687583_0;5.10;0.00;0.72;341.00;23527526_0;253.75;9.57;75.00;649.06;0.00;0;0.00;11.17;0;tripinfo_wu_as_to_gj.2;car;0.93;
wu_ba_to_od.1;119.00;-230845886_0;5.10;0.00;2.43;342.00;23156030#6_0;109.07;11.87;223.00;2315.50;0.00;0;0.00;29.90;0;tripinfo_wu_ba_to_od.1;car;1.08;
wu_as_to_gj.3;276.00;23687583_0;5.10;0.00;0.39;343.00;23527526_0;253.75;11.10;67.00;649.06;0.00;0;0.00;8.10;0;tripinfo_wu_as_to_gj.3;car;1.01;
wu_ba_to_od.2;137.00;-230845886_0;5.10;0.00;0.34;344.00;23156030#6_0;109.07;11.62;207.00;2315.50;0.00;0;0.00;18.53;0;tripinfo_wu_ba_to_od.2;car;1.11;
wu_as_to_ko.7;233.00;23687583_0;5.10;0.00;1.99;345.00;972103805_0;116.86;9.98;112.00;1102.39;0.00;0;0.00;9.76;0;tripinfo_wu_as_to_ko.7;car;0.98;
wu_ba_to_os.2;199.00;-230845886_0;5.10;0.00;0.69;346.00;45494495_0;58.90;12.45;147.00;1647.96;0.00;0;0.00;18.81;0;tripinfo_wu_ba_to_os.2;car;1.17;
wu_od_to_kl.1;17.00;803785575#0_0;5.10;0.00;0.28;349.00;28716808#1_0;754.74;8.51;332.00;2678.40;9.00;3;0.00;47.86;0;tripinfo_wu_od_to_kl.1;car;0.85;
wu_ba_to_ko.0;32.00;-230845886_0;5.10;0.00;0.31;349.00;972103805_0;116.86;8.80;317.00;2114.29;67.00;3;0.00;102.43;0;tripinfo_wu_ba_to_ko.0;car;0.90;
wu_ba_to_ko.1;107.00;-230845886_0;5.10;0.00;0.17;351.00;972103805_0;116.86;10.22;244.00;2114.29;10.00;1;0.00;37.39;0;tripinfo_wu_ba_to_ko.1;car;0.93;
wu_ba_to_gj.2;169.00;-230845886_0;5.10;0.00;0.62;352.00;23527526_0;253.75;9.89;183.00;1755.68;0.00;0;0.00;15.01;0;tripinfo_wu_ba_to_gj.2;car;0.95;
wu_od_to_ko.1;40.00;803785575#0_0;5.10;0.00;0.97;353.00;972103805_0;116.86;11.36;313.00;2307.67;69.00;3;0.00;118.01;0;tripinfo_wu_od_to_ko.1;car;1.13;
wu_ba_to_gj.3;183.00;-230845886_0;5.10;0.00;3.01;354.00;23527526_0;253.75;11.64;171.00;1755.68;0.00;0;0.00;22.63;0;tripinfo_wu_ba_to_gj.3;car;1.07;
wu_as_to_os.3;192.00;23687583_0;5.10;0.00;3.79;363.00;45494495_0;58.90;10.76;171.00;1689.77;4.00;1;0.00;23.60;0;tripinfo_wu_as_to_os.3;car;1.04;
wu_ns_to_ko.4;197.00;-23142338#2_0;5.10;0.00;0.12;366.00;972103805_0;116.86;10.09;169.00;1398.55;20.00;1;0.00;35.82;0;tripinfo_wu_ns_to_ko.4;car;0.95;
wu_as_to_os.4;194.00;23687583_0;5.10;0.00;4.80;367.00;45494495_0;58.90;10.41;173.00;1689.77;3.00;1;0.00;20.87;0;tripinfo_wu_as_to_os.4;car;1.00;
wu_ba_to_gg.1;102.00;-230845886_0;5.10;0.00;0.57;369.00;23156305_0;1264.14;11.07;267.00;2718.65;0.00;0;0.00;23.75;0;tripinfo_wu_ba_to_gg.1;car;1.02;
wu_as_to_ba.4;224.00;23687583_0;5.10;0.00;0.68;370.00;230845886_0;633.12;9.50;146.00;1356.50;0.00;0;0.00;10.99;0;tripinfo_wu_as_to_ba.4;car;0.91;
wu_ns_to_ko.5;201.00;-23142338#2_0;5.10;0.00;0.12;371.00;972103805_0;116.86;9.89;170.00;1398.55;14.00;1;0.00;31.30;0;tripinfo_wu_ns_to_ko.5;car;0.91;
wu_od_to_ns.2;122.00;803785575#0_0;5.10;0.00;0.22;380.00;23142338#2_0;290.21;13.24;258.00;1928.29;59.00;2;0.00;101.59;0;tripinfo_wu_od_to_ns.2;car;1.20;
wu_ba_to_as.3;241.00;-230845886_0;5.10;0.00;0.24;386.00;41899283#1_0;148.70;10.19;145.00;1430.78;0.00;0;0.00;12.22;0;tripinfo_wu_ba_to_as.3;car;0.98;
wu_od_to_ba.3;143.00;803785575#0_0;5.10;0.00;0.05;388.00;230845886_0;633.12;10.81;245.00;2382.14;5.00;1;0.00;27.35;0;tripinfo_wu_od_to_ba.3;car;0.99;
wu_od_to_br.0;20.00;803785575#0_0;5.10;0.00;1.32;390.00;23156390_0;1121.44;9.24;370.00;3149.31;25.00;3;0.00;62.32;0;tripinfo_wu_od_to_br.0;car;0.93;
wu_as_to_gg.1;214.00;23687583_0;5.10;0.00;5.96;390.00;23156305_0;1264.14;9.54;176.00;1600.87;0.00;0;0.00;13.93;0;tripinfo_wu_as_to_gg.1;car;0.89;
wu_ns_to_ko.6;210.00;-23142338#2_0;5.10;0.00;0.23;390.00;972103805_0;116.86;8.34;180.00;1398.55;1.00;1;0.00;21.70;0;tripinfo_wu_ns_to_ko.6;car;0.80;
wu_ns_to_gg.0;2.00;-23142338#2_0;5.10;0.00;0.85;392.00;23156305_0;1264.14;10.18;390.00;3297.24;55.00;1;0.00;95.03;0;tripinfo_wu_ns_to_gg.0;car;1.02;
