tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
275.00;28706217_0;94.10;8.64;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;73.00;wu_od_to_sl.0;0;747.33;1.12;0.00;8.19;car;;0;0.00
276.00;45494495_0;58.90;11.10;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;86.00;wu_od_to_os.5;0;969.96;1.11;0.00;7.32;car;;0;0.00
278.00;23156030#6_0;109.07;10.51;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;241.00;wu_ba_to_od.0;0;2315.50;0.95;0.00;20.16;car;;0;0.00
278.00;230845886_0;633.12;11.13;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;235.00;wu_od_to_ba.2;0;2382.14;1.11;0.00;40.82;car;;0;0.00
286.00;45494495_0;58.90;12.14;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;146.00;wu_ba_to_os.1;0;1647.96;1.13;0.00;13.48;car;;0;0.00
287.00;23142338#2_0;290.21;9.41;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;223.00;wu_od_to_ns.1;0;1928.29;0.94;0.00;25.56;car;;1;4.00
289.00;230845886_0;633.12;10.89;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;136.00;wu_as_to_ba.3;0;1356.50;1.01;0.00;15.02;car;;1;2.00
291.00;972103805_0;116.86;10.21;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;120.00;wu_as_to_ko.2;0;1102.39;1.00;0.00;20.83;car;;1;8.00
292.00;23156030#6_0;109.07;10.72;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;236.00;wu_as_to_od.0;0;2357.31;1.03;0.00;28.37;car;;2;2.00
293.00;972103805_0;116.86;10.55;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;147.00;wu_ns_to_ko.3;0;1398.55;1.05;0.00;26.08;car;;2;6.00
