tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
out_od_to_ns.1;5066.00;803785575#0_0;5.10;0.00;0.77;5328.00;23142338#2_0;290.21;10.03;262.00;1928.29;35.00;2;0.00;74.81;0;tripinfo_out_od_to_ns.1;car;0.99;
in_od_to_gj.34;5019.00;803785575#0_0;5.10;0.00;30.37;5329.00;23527526_0;253.75;9.29;310.00;2706.99;8.00;1;0.00;45.51;0;tripinfo_in_od_to_gj.34;car;0.93;
in_as_to_od.17;4222.00;23687583_0;5.10;0.00;122.99;5330.00;23156030#6_0;109.07;8.28;1108.00;2357.31;608.00;20;0.00;850.69;0;tripinfo_in_as_to_od.17;car;0.83;
in_ba_to_os.74;4541.00;-230845886_0;5.10;0.00;13.89;5331.00;45494495_0;58.90;9.33;790.00;1647.96;440.00;15;0.00;632.44;0;tripinfo_in_ba_to_os.74;car;0.95;
in_od_to_gj.35;5040.00;803785575#0_0;5.10;0.00;22.20;5331.00;23527526_0;253.75;11.58;291.00;2706.99;6.00;1;0.00;72.87;0;tripinfo_in_od_to_gj.35;car;1.13;
in_as_to_os.55;4407.00;23687583_0;5.10;0.00;176.06;5333.00;45494495_0;58.90;11.03;926.00;1689.77;537.00;18;0.00;778.10;0;tripinfo_in_as_to_os.55;car;1.04;
in_as_to_ns.72;5029.00;23687583_0;5.10;0.00;303.74;5334.00;23142338#2_0;290.21;11.15;305.00;1995.73;75.00;5;0.00;128.98;0;tripinfo_in_as_to_ns.72;car;1.03;
in_ba_to_os.70;4483.00;-230845886_0;5.10;0.00;15.28;5335.00;45494495_0;58.90;10.44;852.00;1647.96;491.00;14;0.00;702.61;0;tripinfo_in_ba_to_os.70;car;1.00;
in_ba_to_os.71;4496.00;-230845886_0;5.10;0.00;16.02;5338.00;45494495_0;58.90;9.85;842.00;1647.96;472.00;17;0.00;680.34;0;tripinfo_in_ba_to_os.71;car;0.92;
in_as_to_ns.73;5036.00;23687583_0;5.10;0.00;306.14;5338.00;23142338#2_0;290.21;10.65;302.00;1995.73;61.00;5;0.00;114.27;0;tripinfo_in_as_to_ns.73;car;0.97;
in_as_to_gj.100;5194.00;23687583_0;5.10;0.00;311.47;5338.00;23527526_0;253.75;11.03;144.00;649.06;49.00;4;0.00;86.87;0;tripinfo_in_as_to_gj.100;car;1.04;
in_ba_to_os.72;4511.00;-230845886_0;5.10;0.00;9.06;5340.00;45494495_0;58.90;10.93;829.00;1647.96;462.00;15;0.00;687.44;0;tripinfo_in_ba_to_os.72;car;1.06;
in_od_to_kl.91;5010.00;803785575#0_0;5.10;0.00;33.39;5340.00;28716808#1_0;754.74;9.42;330.00;2678.40;15.00;2;0.00;49.90;0;tripinfo_in_od_to_kl.91;car;0.86;
out_kl_to_ns.0;5095.00;-28716808#1_0;5.10;0.00;0.79;5340.00;23142338#2_0;290.21;10.54;245.00;2305.34;7.00;2;0.00;44.83;0;tripinfo_out_kl_to_ns.0;car;1.04;
in_os_to_od.6;2462.00;-45494495_0;5.10;0.00;0.41;5341.00;23156030#6_0;109.07;11.84;2879.00;865.51;2713.00;17;0.00;2806.74;0;tripinfo_in_os_to_od.6;car;1.09;
in_od_to_kl.92;5022.00;803785575#0_0;5.10;0.00;32.22;5342.00;28716808#1_0;754.74;9.86;320.00;2678.40;12.00;2;0.00;63.06;0;tripinfo_in_od_to_kl.92;car;0.94;
in_ba_to_sl.46;4094.00;-230845886_0;5.10;0.00;4.14;5344.00;28706217_0;94.10;7.05;1250.00;1934.94;847.00;34;0.00;1059.25;0;tripinfo_in_ba_to_sl.46;car;0.94;
in_as_to_od.18;4278.00;23687583_0;5.10;0.00;130.40;5346.00;23156030#6_0;109.07;10.38;1068.00;2357.31;646.00;16;0.00;841.69;0;tripinfo_in_as_to_od.18;car;0.94;
in_as_to_sl.74;4014.00;23687583_0;5.10;0.00;0.28;5348.00;28706217_0;94.10;8.62;1334.00;1976.75;840.00;27;0.00;1157.78;0;tripinfo_in_as_to_sl.74;car;1.04;
in_as_to_ko.137;5174.00;23687583_0;5.10;0.00;306.48;5348.00;972103805_0;116.86;10.27;174.00;1102.39;49.00;2;0.00;71.47;0;tripinfo_in_as_to_ko.137;car;0.97;
in_as_to_gj.101;5204.00;23687583_0;5.10;0.00;313.50;5349.00;23527526_0;253.75;10.49;145.00;649.06;42.00;4;0.00;87.08;0;tripinfo_in_as_to_gj.101;car;1.03;
in_ba_to_os.73;4532.00;-230845886_0;5.10;0.00;16.08;5350.00;45494495_0;58.90;7.53;818.00;1647.96;420.00;18;0.00;626.83;0;tripinfo_in_ba_to_os.73;car;0.78;
in_od_to_gg.117;4890.00;803785575#0_0;5.10;0.00;48.51;5351.00;23156305_0;1264.14;10.63;461.00;3669.96;17.00;4;0.00;121.50;0;tripinfo_in_od_to_gg.117;car;0.98;
out_ba_to_as.3;5163.00;-230845886_0;5.10;0.00;0.58;5351.00;41899283#1_0;148.70;10.49;188.00;1430.78;40.00;2;0.00;59.75;0;tripinfo_out_ba_to_as.3;car;1.01;
in_ns_to_os.7;4152.00;-23142338#2_0;5.10;0.00;54.59;5352.00;45494495_0;58.90;11.36;1200.00;1865.82;656.00;32;0.00;1049.36;0;tripinfo_in_ns_to_os.7;car;1.12;
in_as_to_gj.102;5226.00;23687583_0;5.10;0.00;291.53;5352.00;23527526_0;253.75;11.77;126.00;649.06;25.00;3;0.00;75.75;0;tripinfo_in_as_to_gj.102;car;1.17;
in_ns_to_ba.18;4816.00;-23142338#2_0;5.10;0.00;131.10;5355.00;230845886_0;633.12;9.41;539.00;2340.42;152.00;15;0.00;314.44;0;tripinfo_in_ns_to_ba.18;car;0.94;
out_od_to_as.1;5094.00;803785575#0_0;5.10;0.00;0.18;5355.00;41899283#1_0;148.70;9.76;261.00;2382.09;7.00;1;0.00;32.31;0;tripinfo_out_od_to_as.1;car;0.94;
in_ns_to_sl.12;4868.00;-23142338#2_0;5.10;0.00;138.03;5356.00;28706217_0;94.10;8.60;488.00;1619.36;155.00;15;0.00;331.15;0;tripinfo_in_ns_to_sl.12;car;1.04;
in_as_to_br.24;5168.00;23687583_0;5.10;0.00;314.72;5357.00;23156390_0;1121.44;12.50;189.00;1694.48;33.00;1;0.00;52.98;0;tripinfo_in_as_to_br.24;car;1.13;
in_od_to_ko.170;5001.00;803785575#0_0;5.10;0.00;43.87;5357.00;972103805_0;116.86;8.97;356.00;2307.67;41.00;4;0.00;89.59;0;tripinfo_in_od_to_ko.170;car;0.82;
out_ba_to_as.4;5190.00;-230845886_0;5.10;0.00;0.26;5357.00;41899283#1_0;148.70;11.15;167.00;1430.78;17.00;2;0.00;41.97;0;tripinfo_out_ba_to_as.4;car;1.04;
in_as_to_os.58;4527.00;23687583_0;5.10;0.00;212.58;5358.00;45494495_0;58.90;11.63;831.00;1689.77;447.00;17;0.00;692.93;0;tripinfo_in_as_to_os.58;car;1.10;
in_od_to_ko.171;5034.00;803785575#0_0;5.10;0.00;32.84;5359.00;972103805_0;116.86;10.00;325.00;2307.67;32.00;3;0.00;82.97;0;tripinfo_in_od_to_ko.171;car;0.91;
in_ns_to_ko.240;4880.00;-23142338#2_0;5.10;0.00;142.63;5360.00;972103805_0;116.86;10.69;480.00;1398.55;171.00;20;0.00;364.03;0;tripinfo_in_ns_to_ko.240;car;1.09;
in_ba_to_os.75;4558.00;-230845886_0;5.10;0.00;5.96;5361.00;45494495_0;58.90;11.30;803.00;1647.96;446.00;14;0.00;657.64;0;tripinfo_in_ba_to_os.75;car;1.03;
in_ns_to_gg.30;4691.00;-23142338#2_0;5.10;0.00;67.62;5361.00;23156305_0;1264.14;10.43;670.00;3297.24;170.00;15;0.00;365.45;0;tripinfo_in_ns_to_gg.30;car;0.99;
in_as_to_ns.74;5042.00;23687583_0;5.10;0.00;309.49;5362.00;23142338#2_0;290.21;10.54;320.00;1995.73;84.00;7;0.00;147.25;0;tripinfo_in_as_to_ns.74;car;1.05;
in_od_to_gg.118;4956.00;803785575#0_0;5.10;0.00;28.59;5362.00;23156305_0;1264.14;11.55;406.00;3669.96;4.00;1;0.00;111.17;0;tripinfo_in_od_to_gg.118;car;1.13;
in_ba_to_od.7;4411.00;-230845886_0;5.10;0.00;7.72;5365.00;23156030#6_0;109.07;12.15;954.00;2315.50;584.00;20;0.00;771.95;0;tripinfo_in_ba_to_od.7;car;1.15;
in_ns_to_ko.241;4897.00;-23142338#2_0;5.10;0.00;156.99;5365.00;972103805_0;116.86;7.71;468.00;1398.55;158.00;17;0.00;310.76;0;tripinfo_in_ns_to_ko.241;car;0.80;
in_as_to_os.59;4534.00;23687583_0;5.10;0.00;217.84;5367.00;45494495_0;58.90;9.33;833.00;1689.77;420.00;14;0.00;662.52;0;tripinfo_in_as_to_os.59;car;0.90;
in_ns_to_ko.242;4903.00;-23142338#2_0;5.10;0.00;151.19;5367.00;972103805_0;116.86;11.94;464.00;1398.55;163.00;15;0.00;351.12;0;tripinfo_in_ns_to_ko.242;car;1.12;
out_od_to_os.2;5269.00;803785575#0_0;5.10;0.00;0.61;5369.00;45494495_0;58.90;13.64;100.00;969.96;12.00;1;0.00;29.16;0;tripinfo_out_od_to_os.2;car;1.27;
in_ba_to_os.77;4642.00;-230845886_0;5.10;0.00;0.22;5373.00;45494495_0;58.90;11.43;731.00;1647.96;364.00;10;0.00;600.16;0;tripinfo_in_ba_to_os.77;car;1.14;
in_as_to_ko.138;5183.00;23687583_0;5.10;0.00;311.02;5374.00;972103805_0;116.86;10.32;191.00;1102.39;61.00;4;0.00;92.81;0;tripinfo_in_as_to_ko.138;car;1.01;
in_ba_to_sl.47;4097.00;-230845886_0;5.10;0.00;6.64;5375.00;28706217_0;94.10;7.64;1278.00;1934.94;883.00;26;0.00;1082.60;0;tripinfo_in_ba_to_sl.47;car;0.92;
in_as_to_ko.139;5189.00;23687583_0;5.10;0.00;306.86;5376.00;972103805_0;116.86;10.54;187.00;1102.39;54.00;4;0.00;92.21;0;tripinfo_in_as_to_ko.139;car;1.05;
in_as_to_os.60;4537.00;23687583_0;5.10;0.00;216.43;5377.00;45494495_0;58.90;11.15;840.00;1689.77;431.00;22;0.00;689.64;0;tripinfo_in_as_to_os.60;car;1.02;
in_as_to_os.63;4620.00;23687583_0;5.10;0.00;251.41;5381.00;45494495_0;58.90;9.79;761.00;1689.77;372.00;15;0.00;603.69;0;tripinfo_in_as_to_os.63;car;0.97;
in_as_to_sl.77;4244.00;23687583_0;5.10;0.00;120.32;5383.00;28706217_0;94.10;5.68;1139.00;1976.75;662.00;25;0.00;912.98;0;tripinfo_in_as_to_sl.77;car;0.81;
in_as_to_os.61;4546.00;23687583_0;5.10;0.00;211.33;5383.00;45494495_0;58.90;9.80;837.00;1689.77;410.00;20;0.00;672.87;0;tripinfo_in_as_to_os.61;car;0.93;
in_as_to_sl.78;4265.00;23687583_0;5.10;0.00;128.23;5385.00;28706217_0;94.10;7.21;1120.00;1976.75;649.00;21;0.00;933.76;0;tripinfo_in_as_to_sl.78;car;0.99;
in_as_to_os.65;4632.00;23687583_0;5.10;0.00;246.78;5386.00;45494495_0;58.90;10.55;754.00;1689.77;350.00;19;0.00;598.12;0;tripinfo_in_as_to_os.65;car;0.98;
in_ns_to_ko.243;4927.00;-23142338#2_0;5.10;0.00;165.15;5386.00;972103805_0;116.86;9.38;459.00;1398.55;155.00;15;0.00;312.68;0;tripinfo_in_ns_to_ko.243;car;0.86;
in_as_to_os.64;4623.00;23687583_0;5.10;0.00;254.36;5390.00;45494495_0;58.90;8.82;767.00;1689.77;353.00;15;0.00;588.19;0;tripinfo_in_as_to_os.64;car;0.85;
in_as_to_gj.103;5314.00;23687583_0;5.10;0.00;343.70;5391.00;23527526_0;253.75;10.22;77.00;649.06;4.00;1;0.00;18.60;0;tripinfo_in_as_to_gj.103;car;1.02;
in_ba_to_os.76;4626.00;-230845886_0;5.10;0.00;0.07;5392.00;45494495_0;58.90;11.81;766.00;1647.96;369.00;21;0.00;631.15;0;tripinfo_in_ba_to_os.76;car;1.11;
out_gj_to_ba.6;5190.00;-23527526_0;5.10;0.00;2.04;5395.00;230845886_0;633.12;12.00;205.00;1702.89;10.00;2;0.00;63.38;0;tripinfo_out_gj_to_ba.6;car;1.09;
in_as_to_od.19;4403.00;23687583_0;5.10;0.00;177.60;5397.00;23156030#6_0;109.07;11.53;994.00;2357.31;597.00;20;0.00;803.58;0;tripinfo_in_as_to_od.19;car;1.12;
in_ba_to_sl.51;4313.00;-230845886_0;5.10;0.00;9.86;5401.00;28706217_0;94.10;9.07;1088.00;1934.94;644.00;21;0.00;924.59;0;tripinfo_in_ba_to_sl.51;car;1.10;
in_od_to_gg.119;4983.00;803785575#0_0;5.10;0.00;39.81;5401.00;23156305_0;1264.14;9.65;418.00;3669.96;12.00;1;0.00;79.90;0;tripinfo_in_od_to_gg.119;car;0.98;
in_as_to_ns.75;5046.00;23687583_0;5.10;0.00;301.53;5404.00;23142338#2_0;290.21;8.83;358.00;1995.73;84.00;6;0.00;143.73;0;tripinfo_in_as_to_ns.75;car;0.85;
in_as_to_ns.76;5050.00;23687583_0;5.10;0.00;304.68;5406.00;23142338#2_0;290.21;10.82;356.00;1995.73;97.00;8;0.00;181.36;0;tripinfo_in_as_to_ns.76;car;1.04;
out_gj_to_ns.7;5130.00;-23527526_0;5.10;0.00;2.89;5407.00;23142338#2_0;290.21;11.52;277.00;2043.79;37.00;3;0.00;101.55;0;tripinfo_out_gj_to_ns.7;car;1.05;
in_as_to_sl.75;4020.00;23687583_0;5.10;0.00;4.72;5408.00;28706217_0;94.10;7.41;1388.00;1976.75;895.00;39;0.00;1192.50;0;tripinfo_in_as_to_sl.75;car;0.94;
in_as_to_ko.140;5200.00;23687583_0;5.10;0.00;316.46;5408.00;972103805_0;116.86;8.50;208.00;1102.39;49.00;5;0.00;93.80;0;tripinfo_in_as_to_ko.140;car;0.87;
in_ba_to_os.78;4681.00;-230845886_0;5.10;0.00;6.12;5410.00;45494495_0;58.90;10.54;729.00;1647.96;336.00;22;0.00;577.79;0;tripinfo_in_ba_to_os.78;car;0.99;
in_as_to_ns.77;5076.00;23687583_0;5.10;0.00;301.86;5410.00;23142338#2_0;290.21;9.65;334.00;1995.73;78.00;6;0.00;140.64;0;tripinfo_in_as_to_ns.77;car;0.94;
in_os_to_as.8;2457.00;-45494495_0;5.10;0.00;0.39;5411.00;41899283#1_0;148.70;10.24;2954.00;1746.47;2692.00;15;0.00;2791.07;0;tripinfo_in_os_to_as.8;car;0.97;
in_as_to_os.62;4617.00;23687583_0;5.10;0.00;255.36;5412.00;45494495_0;58.90;10.35;795.00;1689.77;377.00;20;0.00;631.65;0;tripinfo_in_as_to_os.62;car;0.93;
out_od_to_ns.2;5198.00;803785575#0_0;5.10;0.00;0.55;5412.00;23142338#2_0;290.21;10.60;214.00;1928.29;7.00;1;0.00;30.90;0;tripinfo_out_od_to_ns.2;car;1.02;
in_as_to_gj.104;5347.00;23687583_0;5.10;0.00;340.64;5414.00;23527526_0;253.75;11.50;67.00;649.06;0.00;0;0.00;11.21;0;tripinfo_in_as_to_gj.104;car;1.06;
in_ba_to_os.79;4684.00;-230845886_0;5.10;0.00;5.05;5415.00;45494495_0;58.90;9.23;731.00;1647.96;327.00;14;0.00;561.99;0;tripinfo_in_ba_to_os.79;car;0.88;
in_ns_to_br.10;4844.00;-23142338#2_0;5.10;0.00;139.51;5415.00;23156390_0;1121.44;11.32;571.00;2792.05;155.00;14;0.00;325.81;0;tripinfo_in_ns_to_br.10;car;1.04;
in_ba_to_os.82;4786.00;-230845886_0;5.10;0.00;0.74;5417.00;45494495_0;58.90;10.64;631.00;1647.96;252.00;13;0.00;488.20;0;tripinfo_in_ba_to_os.82;car;1.05;
in_as_to_os.66;4641.00;23687583_0;5.10;0.00;246.90;5418.00;45494495_0;58.90;12.10;777.00;1689.77;361.00;20;0.00;652.72;0;tripinfo_in_as_to_os.66;car;1.23;
out_od_to_as.2;5145.00;803785575#0_0;5.10;0.00;0.71;5419.00;41899283#1_0;148.70;8.85;274.00;2382.09;0.00;0;0.00;22.65;0;tripinfo_out_od_to_as.2;car;0.86;
out_od_to_sl.0;5345.00;803785575#0_0;5.10;0.00;0.30;5419.00;28706217_0;94.10;8.61;74.00;747.33;0.00;0;0.00;7.07;0;tripinfo_out_od_to_sl.0;car;1.09;
in_as_to_os.69;4759.00;23687583_0;5.10;0.00;261.00;5422.00;45494495_0;58.90;8.09;663.00;1689.77;225.00;9;0.00;479.75;0;tripinfo_in_as_to_os.69;car;0.83;
in_ba_to_os.83;4797.00;-230845886_0;5.10;0.00;0.60;5423.00;45494495_0;58.90;9.98;626.00;1647.96;229.00;11;0.00;476.47;0;tripinfo_in_ba_to_os.83;car;1.00;
in_ns_to_ko.244;4959.00;-23142338#2_0;5.10;0.00;156.97;5424.00;972103805_0;116.86;7.61;465.00;1398.55;159.00;17;0.00;304.93;0;tripinfo_in_ns_to_ko.244;car;0.79;
in_ns_to_gg.31;4757.00;-23142338#2_0;5.10;0.00;108.15;5425.00;23156305_0;1264.14;8.81;668.00;3297.24;163.00;15;0.00;337.10;0;tripinfo_in_ns_to_gg.31;car;0.91;
in_ba_to_os.80;4700.00;-230845886_0;5.10;0.00;5.38;5426.00;45494495_0;58.90;10.05;726.00;1647.96;316.00;15;0.00;568.39;0;tripinfo_in_ba_to_os.80;car;0.95;
in_ns_to_ko.245;4967.00;-23142338#2_0;5.10;0.00;164.62;5426.00;972103805_0;116.86;10.67;459.00;1398.55;152.00;15;0.00;333.94;0;tripinfo_in_ns_to_ko.245;car;1.01;
in_as_to_kl.23;5197.00;23687583_0;5.10;0.00;313.73;5426.00;28716808#1_0;754.74;8.95;229.00;1207.92;52.00;5;0.00;95.89;0;tripinfo_in_as_to_kl.23;car;0.83;
in_ba_to_os.84;4815.00;-230845886_0;5.10;0.00;12.07;5428.00;45494495_0;58.90;11.03;613.00;1647.96;210.00;11;0.00;467.25;0;tripinfo_in_ba_to_os.84;car;1.02;
in_as_to_kl.24;5208.00;23687583_0;5.10;0.00;314.50;5428.00;28716808#1_0;754.74;11.28;220.00;1207.92;41.00;4;0.00;114.06;0;tripinfo_in_as_to_kl.24;car;1.04;
in_ba_to_sl.49;4213.00;-230845886_0;5.10;0.00;0.58;5429.00;28706217_0;94.10;9.54;1216.00;1934.94;756.00;36;0.00;1065.16;0;tripinfo_in_ba_to_sl.49;car;1.19;
in_as_to_os.67;4725.00;23687583_0;5.10;0.00;266.36;5430.00;45494495_0;58.90;11.90;705.00;1689.77;275.00;19;0.00;567.54;0;tripinfo_in_as_to_os.67;car;1.11;
in_ba_to_os.81;4782.00;-230845886_0;5.10;0.00;0.84;5432.00;45494495_0;58.90;12.50;650.00;1647.96;251.00;15;0.00;519.83;0;tripinfo_in_ba_to_os.81;car;1.15;
out_gj_to_ns.8;5135.00;-23527526_0;5.10;0.00;0.61;5433.00;23142338#2_0;290.21;9.19;298.00;2043.79;45.00;4;0.00;81.52;0;tripinfo_out_gj_to_ns.8;car;0.85;
in_as_to_os.68;4754.00;23687583_0;5.10;0.00;257.93;5434.00;45494495_0;58.90;10.23;680.00;1689.77;239.00;13;0.00;519.69;0;tripinfo_in_as_to_os.68;car;0.95;
in_ns_to_as.39;4877.00;-23142338#2_0;5.10;0.00;141.05;5435.00;41899283#1_0;148.70;9.44;558.00;2009.37;183.00;18;0.00;357.02;0;tripinfo_in_ns_to_as.39;car;0.91;
out_gj_to_ns.9;5142.00;-23527526_0;5.10;0.00;0.54;5435.00;23142338#2_0;290.21;10.91;293.00;2043.79;41.00;4;0.00;111.68;0;tripinfo_out_gj_to_ns.9;car;1.02;
in_as_to_ns.78;5084.00;23687583_0;5.10;0.00;291.08;5437.00;23142338#2_0;290.21;9.99;353.00;1995.73;93.00;9;0.00;168.70;0;tripinfo_in_as_to_ns.78;car;0.99;
out_gj_to_ns.10;5164.00;-23527526_0;5.10;0.00;0.30;5439.00;23142338#2_0;290.21;10.12;275.00;2043.79;27.00;4;0.00;90.75;0;tripinfo_out_gj_to_ns.10;car;1.00;
in_as_to_os.71;4813.00;23687583_0;5.10;0.00;266.14;5441.00;45494495_0;58.90;10.20;628.00;1689.77;216.00;17;0.00;468.64;0;tripinfo_in_as_to_os.71;car;0.96;
in_ba_to_sl.50;4248.00;-230845886_0;5.10;0.00;0.52;5445.00;28706217_0;94.10;6.42;1197.00;1934.94;716.00;30;0.00;989.84;0;tripinfo_in_ba_to_sl.50;car;0.87;
out_gj_to_as.7;5359.00;-23527526_0;5.10;0.00;0.19;5449.00;41899283#1_0;148.70;9.50;90.00;633.70;8.00;1;0.00;25.04;0;tripinfo_out_gj_to_as.7;car;0.90;
in_as_to_os.72;4819.00;23687583_0;5.10;0.00;268.52;5450.00;45494495_0;58.90;10.47;631.00;1689.77;223.00;11;0.00;473.00;0;tripinfo_in_as_to_os.72;car;0.97;
out_gj_to_ns.11;5175.00;-23527526_0;5.10;0.00;0.30;5450.00;23142338#2_0;290.21;11.62;275.00;2043.79;42.00;4;0.00;106.65;0;tripinfo_out_gj_to_ns.11;car;1.10;
in_os_to_as.5;2394.00;-45494495_0;5.10;0.00;2.20;5451.00;41899283#1_0;148.70;12.59;3057.00;1746.47;2887.00;3;0.00;2917.34;0;tripinfo_in_os_to_as.5;car;1.14;
in_ns_to_ko.246;4994.00;-23142338#2_0;5.10;0.00;175.92;5451.00;972103805_0;116.86;8.97;457.00;1398.55;156.00;14;0.00;301.56;0;tripinfo_in_ns_to_ko.246;car;0.81;
in_as_to_kl.25;5296.00;23687583_0;5.10;0.00;326.66;5451.00;28716808#1_0;754.74;10.22;155.00;1207.92;5.00;3;0.00;41.99;0;tripinfo_in_as_to_kl.25;car;0.97;
in_ns_to_ko.247;4998.00;-23142338#2_0;5.10;0.00;179.20;5453.00;972103805_0;116.86;12.07;455.00;1398.55;146.00;14;0.00;342.66;0;tripinfo_in_ns_to_ko.247;car;1.12;
in_as_to_os.70;4764.00;23687583_0;5.10;0.00;261.64;5454.00;45494495_0;58.90;8.95;690.00;1689.77;248.00;17;0.00;516.58;0;tripinfo_in_as_to_os.70;car;0.88;
in_ns_to_ko.248;5003.00;-23142338#2_0;5.10;0.00;152.31;5455.00;972103805_0;116.86;10.34;452.00;1398.55;147.00;14;0.00;317.61;0;tripinfo_in_ns_to_ko.248;car;0.94;
in_ba_to_sl.52;4330.00;-230845886_0;5.10;0.00;0.77;5459.00;28706217_0;94.10;9.00;1129.00;1934.94;725.00;23;0.00;971.97;0;tripinfo_in_ba_to_sl.52;car;1.15;
in_ns_to_gj.20;4906.00;-23142338#2_0;5.10;0.00;149.29;5459.00;23527526_0;253.75;9.88;553.00;2084.96;160.00;17;0.00;341.43;0;tripinfo_in_ns_to_gj.20;car;0.89;
in_ns_to_gj.21;4934.00;-23142338#2_0;5.10;0.00;167.15;5461.00;23527526_0;253.75;9.63;527.00;2084.96;154.00;15;0.00;332.68;0;tripinfo_in_ns_to_gj.21;car;0.97;
in_ba_to_od.8;4535.00;-230845886_0;5.10;0.00;10.75;5462.00;23156030#6_0;109.07;9.93;927.00;2315.50;493.00;16;0.00;716.96;0;tripinfo_in_ba_to_od.8;car;1.00;
in_ns_to_as.40;4931.00;-23142338#2_0;5.10;0.00;165.13;5462.00;41899283#1_0;148.70;9.82;531.00;2009.37;163.00;16;0.00;341.55;0;tripinfo_in_ns_to_as.40;car;0.97;
in_as_to_ko.141;5332.00;23687583_0;5.10;0.00;341.40;5462.00;972103805_0;116.86;11.45;130.00;1102.39;14.00;2;0.00;43.32;0;tripinfo_in_as_to_ko.141;car;1.15;
in_os_to_od.7;2654.00;-45494495_0;5.10;0.00;174.69;5463.00;23156030#6_1;109.07;11.25;2809.00;865.51;2625.00;23;0.00;2731.22;0;tripinfo_in_os_to_od.7;car;1.01;
in_as_to_ns.79;5171.00;23687583_0;5.10;0.00;303.96;5463.00;23142338#2_0;290.21;9.24;292.00;1995.73;50.00;3;0.00;89.85;0;tripinfo_in_as_to_ns.79;car;0.90;
in_as_to_ko.142;5341.00;23687583_0;5.10;0.00;342.23;5465.00;972103805_0;116.86;12.37;124.00;1102.39;10.00;1;0.00;34.11;0;tripinfo_in_as_to_ko.142;car;1.11;
out_gj_to_ns.12;5247.00;-23527526_0;5.10;0.00;0.64;5465.00;23142338#2_0;290.21;11.77;218.00;2043.79;9.00;2;0.00;46.17;0;tripinfo_out_gj_to_ns.12;car;1.08;
out_kl_to_ko.3;5265.00;-28716808#1_0;5.10;0.00;0.02;5468.00;972103805_0;116.86;11.45;203.00;1927.03;13.00;1;0.00;34.33;0;tripinfo_out_kl_to_ko.3;car;1.04;
in_ba_to_os.85;4908.00;-230845886_0;5.10;0.00;0.18;5471.00;45494495_0;58.90;10.15;563.00;1647.96;183.00;17;0.00;403.76;0;tripinfo_in_ba_to_os.85;car;0.93;
in_as_to_gg.25;5214.00;23687583_0;5.10;0.00;303.63;5472.00;23156305_0;1264.14;8.28;258.00;1600.87;35.00;3;0.00;86.74;0;tripinfo_in_as_to_gg.25;car;0.85;
in_as_to_os.73;4827.00;23687583_0;5.10;0.00;273.98;5473.00;45494495_0;58.90;12.24;646.00;1689.77;205.00;15;0.00;510.86;0;tripinfo_in_as_to_os.73;car;1.13;
in_ns_to_ko.249;5027.00;-23142338#2_0;5.10;0.00;164.87;5474.00;972103805_0;116.86;10.26;447.00;1398.55;158.00;17;0.00;318.21;0;tripinfo_in_ns_to_ko.249;car;0.98;
in_ns_to_os.8;4639.00;-23142338#2_0;5.10;0.00;40.46;5475.00;45494495_0;58.90;10.03;836.00;1865.82;277.00;24;0.00;668.66;0;tripinfo_in_ns_to_os.8;car;1.01;
in_as_to_os.74;4848.00;23687583_0;5.10;0.00;279.86;5477.00;45494495_0;58.90;10.32;629.00;1689.77;202.00;15;0.00;476.57;0;tripinfo_in_as_to_os.74;car;1.00;
in_ns_to_ko.250;5051.00;-23142338#2_0;5.10;0.00;187.65;5477.00;972103805_0;116.86;10.42;426.00;1398.55;144.00;14;0.00;299.12;0;tripinfo_in_ns_to_ko.250;car;0.99;
out_od_to_ba.0;5181.00;803785575#0_0;5.10;0.00;0.85;5482.00;230845886_0;633.12;8.66;301.00;2382.14;0.00;0;0.00;35.18;0;tripinfo_out_od_to_ba.0;car;0.81;
out_od_to_sl.1;5403.00;803785575#0_0;5.10;0.00;1.66;5482.00;28706217_0;94.10;8.16;79.00;747.33;0.00;0;0.00;10.74;0;tripinfo_out_od_to_sl.1;car;1.06;
out_gg_to_ba.0;5137.00;-23156305_0;5.10;0.00;0.22;5484.00;230845886_0;633.12;10.07;347.00;2288.16;53.00;6;0.00;133.69;0;tripinfo_out_gg_to_ba.0;car;0.97;
out_gj_to_ns.13;5254.00;-23527526_0;5.10;0.00;0.33;5484.00;23142338#2_0;290.21;10.35;230.00;2043.79;24.00;2;0.00;48.77;0;tripinfo_out_gj_to_ns.13;car;1.02;
out_gg_to_ba.1;5140.00;-23156305_0;5.10;0.00;2.61;5486.00;230845886_0;633.12;11.04;346.00;2288.16;50.00;6;0.00;142.62;0;tripinfo_out_gg_to_ba.1;car;1.02;
in_as_to_sl.80;4323.00;23687583_0;5.10;0.00;150.35;5487.00;28706217_0;94.10;8.15;1164.00;1976.75;746.00;26;0.00;988.06;0;tripinfo_in_as_to_sl.80;car;1.05;
