tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
282.00;23527526_0;253.75;7.94;198.00;8.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;84.00;wu_as_to_gj.0;0;649.06;0.79;0.00;8.89;car;;0;0.00
283.00;23156390_0;1121.44;10.90;29.00;3.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;254.00;wu_os_to_br.0;0;2513.69;1.01;0.00;27.77;car;;0;0.00
284.00;23142338#2_0;290.21;11.75;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;231.00;wu_os_to_ns.0;0;1665.91;1.10;0.00;83.31;car;;3;17.00
284.00;23527526_0;253.75;10.43;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;83.00;wu_as_to_gj.1;0;649.06;0.95;0.00;20.38;car;;0;0.00
286.00;23142338#2_0;290.21;11.28;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;222.00;wu_od_to_ns.1;0;1928.29;1.03;0.00;41.55;car;;1;4.00
287.00;972103805_0;116.86;10.91;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;116.00;wu_as_to_ko.2;0;1102.39;0.98;0.00;14.35;car;;1;2.00
288.00;972103805_0;116.86;11.61;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;114.00;wu_as_to_ko.3;0;1102.39;1.08;0.00;22.41;car;;0;0.00
290.00;23156305_0;1264.14;11.24;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;247.00;wu_ba_to_gg.0;0;2718.65;1.09;0.00;20.76;car;;0;0.00
291.00;23527526_0;253.75;9.88;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;238.00;wu_ns_to_gj.1;0;2084.96;0.98;0.00;45.34;car;;2;10.00
296.00;28706217_0;94.10;6.91;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;94.00;wu_od_to_sl.0;0;747.33;0.86;0.00;9.20;car;;0;0.00
297.00;972103805_0;116.86;10.34;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;151.00;wu_ns_to_ko.3;0;1398.55;1.04;0.00;29.88;car;;1;15.00
299.00;23156030#6_0;109.07;10.85;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;243.00;wu_as_to_od.0;0;2357.31;1.07;0.00;44.45;car;;1;15.00
301.00;28706217_0;94.10;7.85;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;248.00;wu_as_to_sl.0;0;1976.75;1.02;0.00;67.53;car;;2;32.00
301.00;28716808#1_0;754.74;10.94;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;119.00;wu_as_to_kl.1;0;1207.92;1.00;0.00;9.26;car;;0;0.00
305.00;230845886_0;633.12;10.63;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;262.00;wu_od_to_ba.2;0;2382.14;0.97;0.00;39.09;car;;1;1.00
306.00;45494495_0;58.90;8.52;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;116.00;wu_od_to_os.5;0;969.96;0.84;0.00;11.17;car;;0;0.00
307.00;28716808#1_0;754.74;10.48;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;290.00;wu_od_to_kl.1;0;2678.40;0.96;0.00;36.46;car;;1;2.00
309.00;28706217_0;94.10;7.96;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;210.00;wu_ba_to_sl.1;0;1934.94;1.07;0.00;40.98;car;;2;13.00
309.00;45494495_0;58.90;10.87;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;169.00;wu_ba_to_os.1;0;1647.96;1.02;0.00;23.10;car;;0;0.00
320.00;972103805_0;116.86;8.09;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;131.00;wu_as_to_ko.4;0;1102.39;0.83;0.00;11.67;car;;0;0.00
321.00;41899283#1_0;148.70;11.34;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;239.00;wu_od_to_as.0;0;2382.09;1.06;0.00;34.52;car;;1;10.00
323.00;972103805_0;116.86;10.66;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;283.00;wu_od_to_ko.1;0;2307.67;1.03;0.00;68.82;car;;3;18.00
324.00;972103805_0;116.86;12.75;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;127.00;wu_ns_to_ko.4;0;1398.55;1.17;0.00;19.27;car;;1;1.00
327.00;23142338#2_0;290.21;9.87;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;219.00;wu_as_to_ns.2;0;1995.73;0.96;0.00;29.91;car;;2;4.00
327.00;41899283#1_0;148.70;12.96;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;155.00;wu_ba_to_as.2;0;1430.78;1.19;0.00;46.13;car;;0;0.00
327.00;972103805_0;116.86;10.91;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;126.00;wu_ns_to_ko.5;0;1398.55;1.09;0.00;9.99;car;;0;0.00
330.00;972103805_0;116.86;12.17;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;204.00;wu_os_to_ko.0;0;2045.29;1.14;0.00;31.43;car;;1;4.00
336.00;23527526_0;253.75;8.86;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;263.00;wu_os_to_gj.0;0;2071.37;0.85;0.00;42.27;car;;2;13.00
338.00;23527526_0;253.75;12.04;157.00;3.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;181.00;wu_ba_to_gj.1;0;1755.68;1.16;0.00;43.83;car;;0;0.00
347.00;972103805_0;116.86;9.06;204.00;3.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;143.00;wu_as_to_ko.5;0;1102.39;0.90;0.00;32.33;car;;1;12.00
349.00;972103805_0;116.86;10.22;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;119.00;wu_as_to_ko.6;0;1102.39;0.96;0.00;15.15;car;;0;0.00
349.00;23527526_0;253.75;8.33;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;83.00;wu_as_to_gj.2;0;649.06;0.79;0.00;8.69;car;;0;0.00
351.00;972103805_0;116.86;11.39;233.00;1.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;118.00;wu_as_to_ko.7;0;1102.39;1.05;0.00;22.90;car;;1;6.00
352.00;230845886_0;633.12;8.76;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;200.00;wu_os_to_ba.0;0;1746.52;0.86;0.00;17.02;car;;0;0.00
352.00;45494495_0;58.90;11.10;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;153.00;wu_ba_to_os.2;0;1647.96;1.08;0.00;15.18;car;;0;0.00
354.00;45494495_0;58.90;11.46;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;162.00;wu_as_to_os.3;0;1689.77;1.14;0.00;28.13;car;;1;5.00
357.00;23527526_0;253.75;8.23;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;81.00;wu_as_to_gj.3;0;649.06;0.81;0.00;8.20;car;;0;0.00
359.00;230845886_0;633.12;12.09;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;135.00;wu_as_to_ba.4;0;1356.50;1.12;0.00;25.14;car;;1;6.00
361.00;23156305_0;1264.14;10.54;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;259.00;wu_ba_to_gg.1;0;2718.65;1.04;0.00;21.00;car;;0;0.00
364.00;45494495_0;58.90;11.18;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;169.00;wu_as_to_os.4;0;1689.77;1.02;0.00;18.68;car;;0;0.00
365.00;28706217_0;94.10;8.47;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;215.00;wu_as_to_sl.1;0;1976.75;1.08;0.00;45.22;car;;1;13.00
368.00;23156390_0;1121.44;11.08;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;348.00;wu_od_to_br.0;0;3149.31;1.01;0.00;65.82;car;;3;11.00
368.00;23142338#2_0;290.21;8.94;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;246.00;wu_od_to_ns.2;0;1928.29;0.91;0.00;42.79;car;;2;16.00
369.00;972103805_0;116.86;10.21;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;159.00;wu_ns_to_ko.6;0;1398.55;0.92;0.00;22.31;car;;1;4.00
371.00;23527526_0;253.75;8.12;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;348.00;wu_od_to_gj.0;0;2706.99;0.81;0.00;43.44;car;;2;11.00
373.00;230845886_0;633.12;10.54;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;230.00;wu_od_to_ba.3;0;2382.14;1.05;0.00;23.74;car;;1;3.00
373.00;23156305_0;1264.14;10.94;215.00;6.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;158.00;wu_as_to_gg.1;0;1600.87;1.00;0.00;13.25;car;;0;0.00
373.00;972103805_0;116.86;10.74;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;125.00;wu_as_to_ko.8;0;1102.39;1.08;0.00;33.07;car;;1;19.00
374.00;23527526_0;253.75;8.29;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;205.00;wu_ba_to_gj.2;0;1755.68;0.85;0.00;18.39;car;;0;0.00
376.00;23527526_0;253.75;11.27;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;193.00;wu_ba_to_gj.3;0;1755.68;1.04;0.00;40.24;car;;0;0.00
378.00;41899283#1_0;148.70;12.32;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;161.00;wu_os_to_as.2;0;1746.47;1.13;0.00;19.73;car;;0;0.00
379.00;972103805_0;116.86;8.25;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;272.00;wu_ba_to_ko.1;0;2114.29;0.80;0.00;30.95;car;;1;2.00
381.00;972103805_0;116.86;10.96;160.00;4.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;221.00;wu_ba_to_ko.2;0;2114.29;1.09;0.00;43.42;car;;0;0.00
384.00;23527526_0;253.75;10.55;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;173.00;wu_ba_to_gj.4;0;1755.68;1.03;0.00;17.84;car;;0;0.00
386.00;972103805_0;116.86;9.09;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;173.00;wu_ns_to_ko.7;0;1398.55;0.84;0.00;23.48;car;;1;3.00
388.00;972103805_0;116.86;11.34;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;161.00;wu_ns_to_ko.8;0;1398.55;1.08;0.00;44.18;car;;1;3.00
391.00;972103805_0;116.86;9.85;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;283.00;wu_od_to_ko.2;0;2307.67;0.92;0.00;44.07;car;;2;9.00
393.00;972103805_0;116.86;10.70;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;276.00;wu_od_to_ko.3;0;2307.67;0.97;0.00;50.39;car;;2;7.00
395.00;23156390_0;1121.44;10.56;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;252.00;wu_os_to_br.1;0;2513.69;1.05;0.00;33.48;car;;1;6.00
395.00;23156030#6_0;109.07;10.54;154.00;3.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;241.00;wu_ba_to_od.3;0;2315.50;1.06;0.00;42.69;car;;1;15.00
396.00;23527526_0;253.75;10.60;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;68.00;wu_as_to_gj.4;0;649.06;1.00;0.00;8.18;car;;0;0.00
398.00;23156030#6_1;109.07;10.43;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;100.00;wu_os_to_od.2;0;865.51;1.04;0.00;24.52;car;;1;9.00
400.00;23142338#2_0;290.21;9.96;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;244.00;wu_od_to_ns.3;0;1928.29;0.99;0.00;55.41;car;;2;25.00
402.00;23156030#6_0;109.07;8.91;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;283.00;wu_ba_to_od.1;0;2315.50;0.89;0.00;47.11;car;;1;16.00
402.00;23156030#6_1;109.07;9.85;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;265.00;wu_ba_to_od.2;0;2315.50;0.95;0.00;43.88;car;;1;16.00
404.00;23156305_0;1264.14;8.78;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;402.00;wu_ns_to_gg.0;0;3297.24;0.87;0.00;56.81;car;;2;18.00
407.00;41899283#1_0;148.70;10.57;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;166.00;wu_ba_to_as.3;0;1430.78;1.03;0.00;40.77;car;;0;0.00
411.00;45494495_0;58.90;10.69;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;100.00;wu_od_to_os.6;0;969.96;0.99;0.00;10.91;car;;0;0.00
415.00;972103805_0;116.86;10.37;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;286.00;wu_od_to_ko.4;0;2307.67;0.94;0.00;53.21;car;;3;19.00
417.00;972103805_0;116.86;10.38;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;284.00;wu_od_to_ko.5;0;2307.67;0.96;0.00;55.83;car;;3;12.00
418.00;41899283#1_0;148.70;9.61;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;163.00;wu_ba_to_as.4;0;1430.78;0.95;0.00;25.34;car;;1;2.00
