tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
269.00;23142338#2_0;290.21;10.21;38.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.1;231.00;wu_as_to_ns.1;0;1995.73;0.93;0.00;34.65;car;;1;13.00
269.00;23156305_0;1264.14;10.56;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;158.00;wu_as_to_gg.0;0;1600.87;1.01;0.00;15.18;car;;0;0.00
271.00;23156030#6_0;109.07;10.90;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;234.00;wu_ba_to_od.0;0;2315.50;1.03;0.00;31.30;car;;1;10.00
279.00;23527526_0;253.75;10.50;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;206.00;wu_os_to_gj.0;0;2071.37;1.05;0.00;26.53;car;;1;5.00
282.00;45494495_0;58.90;10.78;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;92.00;wu_od_to_os.5;0;969.96;1.05;0.00;7.82;car;;0;0.00
292.00;28716808#1_0;754.74;9.74;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;275.00;wu_od_to_kl.1;0;2678.40;0.99;0.00;29.50;car;;1;6.00
298.00;23527526_0;253.75;9.78;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;245.00;wu_ns_to_gj.1;0;2084.96;0.91;0.00;38.11;car;;2;14.00
298.00;972103805_0;116.86;10.90;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;152.00;wu_ns_to_ko.3;0;1398.55;1.03;0.00;29.88;car;;1;14.00
302.00;28706217_0;94.10;7.71;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;262.00;wu_ba_to_sl.0;0;1934.94;0.95;0.00;71.41;car;;4;34.00
304.00;23156030#6_0;109.07;10.41;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;248.00;wu_as_to_od.0;0;2357.31;1.04;0.00;43.25;car;;0;0.00
305.00;28716808#1_0;754.74;10.47;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;123.00;wu_as_to_kl.1;0;1207.92;1.04;0.00;17.12;car;;1;2.00
306.00;23156390_0;1121.44;10.40;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;278.00;wu_os_to_br.0;0;2513.69;0.94;0.00;34.60;car;;1;1.00
310.00;23156305_0;1264.14;11.59;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;267.00;wu_ba_to_gg.0;0;2718.65;1.07;0.00;35.16;car;;0;0.00
310.00;972103805_0;116.86;8.71;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;139.00;wu_as_to_ko.2;0;1102.39;0.78;0.00;12.25;car;;0;0.00
312.00;45494495_0;58.90;11.60;142.00;2.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;170.00;wu_ba_to_os.1;0;1647.96;1.08;0.00;31.09;car;;0;0.00
312.00;972103805_0;116.86;9.64;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;138.00;wu_as_to_ko.3;0;1102.39;0.98;0.00;35.83;car;;0;0.00
313.00;230845886_0;633.12;9.07;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;160.00;wu_as_to_ba.3;0;1356.50;0.83;0.00;12.71;car;;0;0.00
315.00;23527526_0;253.75;9.41;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;292.00;wu_od_to_gj.0;0;2706.99;0.96;0.00;36.84;car;;1;4.00
315.00;28706217_0;94.10;5.40;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;113.00;wu_od_to_sl.0;0;747.33;0.71;0.00;11.69;car;;0;0.00
317.00;28706217_0;94.10;7.42;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;264.00;wu_as_to_sl.0;0;1976.75;1.02;0.00;84.29;car;;1;17.00
318.00;41899283#1_0;148.70;12.16;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;146.00;wu_ba_to_as.2;0;1430.78;1.10;0.00;28.47;car;;0;0.00
319.00;28706217_0;94.10;7.61;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;220.00;wu_ba_to_sl.1;0;1934.94;0.99;0.00;38.53;car;;3;5.00
321.00;23142338#2_0;290.21;9.35;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;257.00;wu_od_to_ns.1;0;1928.29;0.87;0.00;43.25;car;;1;19.00
323.00;41899283#1_0;148.70;10.68;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;241.00;wu_od_to_as.0;0;2382.09;0.99;0.00;21.99;car;;0;0.00
326.00;23527526_0;253.75;12.06;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;60.00;wu_as_to_gj.2;0;649.06;1.11;0.00;6.70;car;;0;0.00
329.00;23156305_0;1264.14;11.07;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;327.00;wu_ns_to_gg.0;0;3297.24;1.06;0.00;43.05;car;;1;11.00
336.00;23527526_0;253.75;12.53;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;182.00;wu_ba_to_gj.1;0;1755.68;1.15;0.00;43.62;car;;1;2.00
337.00;972103805_0;116.86;8.95;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;148.00;wu_as_to_ko.4;0;1102.39;0.88;0.00;35.16;car;;1;19.00
339.00;972103805_0;116.86;9.68;204.00;3.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;135.00;wu_as_to_ko.5;0;1102.39;0.96;0.00;31.47;car;;1;13.00
341.00;972103805_0;116.86;10.73;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;234.00;wu_ba_to_ko.1;0;2114.29;1.02;0.00;45.41;car;;2;10.00
346.00;972103805_0;116.86;9.10;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;306.00;wu_od_to_ko.1;0;2307.67;0.87;0.00;53.44;car;;2;20.00
346.00;230845886_0;633.12;11.31;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;194.00;wu_os_to_ba.0;0;1746.52;1.08;0.00;47.63;car;;0;0.00
348.00;972103805_0;116.86;10.43;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;151.00;wu_ns_to_ko.4;0;1398.55;1.00;0.00;23.99;car;;1;7.00
350.00;972103805_0;116.86;10.35;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;224.00;wu_os_to_ko.0;0;2045.29;1.03;0.00;34.24;car;;1;8.00
352.00;23527526_0;253.75;10.30;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;183.00;wu_ba_to_gj.2;0;1755.68;0.98;0.00;20.35;car;;0;0.00
352.00;230845886_0;633.12;11.65;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;128.00;wu_as_to_ba.4;0;1356.50;1.10;0.00;16.80;car;;0;0.00
355.00;45494495_0;58.90;10.72;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;163.00;wu_as_to_os.3;0;1689.77;1.04;0.00;16.39;car;;0;0.00
358.00;230845886_0;633.12;11.19;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;215.00;wu_od_to_ba.3;0;2382.14;1.10;0.00;20.20;car;;0;0.00
360.00;23527526_0;253.75;10.34;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;84.00;wu_as_to_gj.3;0;649.06;1.00;0.00;24.33;car;;1;14.00
361.00;23156030#6_0;109.07;10.70;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;242.00;wu_ba_to_od.1;0;2315.50;1.03;0.00;39.10;car;;1;17.00
365.00;23142338#2_0;290.21;8.73;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;257.00;wu_as_to_ns.2;0;1995.73;0.82;0.00;36.94;car;;1;8.00
368.00;23156305_0;1264.14;10.64;213.00;4.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;155.00;wu_as_to_gg.1;0;1600.87;1.06;0.00;17.41;car;;0;0.00
369.00;23156390_0;1121.44;9.23;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;349.00;wu_od_to_br.0;0;3149.31;0.91;0.00;34.13;car;;1;4.00
369.00;972103805_0;116.86;8.49;231.00;6.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;138.00;wu_as_to_ko.6;0;1102.39;0.80;0.00;13.52;car;;0;0.00
371.00;972103805_0;116.86;9.18;234.00;2.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;137.00;wu_as_to_ko.7;0;1102.39;0.93;0.00;29.45;car;;0;0.00
373.00;23142338#2_0;290.21;11.27;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;251.00;wu_od_to_ns.2;0;1928.29;1.06;0.00;75.62;car;;1;12.00
