tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
in_od_to_ko.142;4622.00;803785575#0_0;5.10;0.00;9.00;5018.00;972103805_0;116.86;12.37;396.00;2307.67;90.00;4;0.00;199.09;0;tripinfo_in_od_to_ko.142;car;1.12;
in_ba_to_sl.36;3448.00;-230845886_0;5.10;0.00;5.88;5019.00;28706217_0;94.10;8.00;1571.00;1934.94;1072.00;46;0.00;1399.30;0;tripinfo_in_ba_to_sl.36;car;1.05;
in_ns_to_ba.15;4553.00;-23142338#2_0;5.10;0.00;0.96;5021.00;230845886_0;633.12;10.48;468.00;2340.42;110.00;11;0.00;258.59;0;tripinfo_in_ns_to_ba.15;car;1.00;
in_od_to_ko.143;4634.00;803785575#0_0;5.10;0.00;10.30;5021.00;972103805_0;116.86;8.79;387.00;2307.67;80.00;3;0.00;134.17;0;tripinfo_in_od_to_ko.143;car;0.86;
in_as_to_ko.118;4860.00;23687583_0;5.10;0.00;318.67;5023.00;972103805_0;116.86;11.83;163.00;1102.39;37.00;1;0.00;70.55;0;tripinfo_in_as_to_ko.118;car;1.08;
in_as_to_sl.58;3545.00;23687583_0;5.10;0.00;60.82;5024.00;28706217_0;94.10;7.54;1479.00;1976.75;920.00;39;0.00;1282.99;0;tripinfo_in_as_to_sl.58;car;0.93;
in_ba_to_os.59;3967.00;-230845886_0;5.10;0.00;4.39;5024.00;45494495_0;58.90;11.14;1057.00;1647.96;578.00;29;0.00;915.12;0;tripinfo_in_ba_to_os.59;car;1.05;
in_ns_to_gg.28;4508.00;-23142338#2_0;5.10;0.00;0.86;5026.00;23156305_0;1264.14;8.45;518.00;3297.24;111.00;5;0.00;172.09;0;tripinfo_in_ns_to_gg.28;car;0.87;
in_as_to_ko.119;4863.00;23687583_0;5.10;0.00;321.22;5026.00;972103805_0;116.86;11.70;163.00;1102.39;37.00;1;0.00;69.57;0;tripinfo_in_as_to_ko.119;car;1.07;
in_ns_to_ba.16;4570.00;-23142338#2_0;5.10;0.00;0.59;5028.00;230845886_0;633.12;10.39;458.00;2340.42;96.00;9;0.00;241.70;0;tripinfo_in_ns_to_ba.16;car;0.97;
in_od_to_ns.33;4745.00;803785575#0_0;5.10;0.00;28.03;5031.00;23142338#2_0;290.21;9.58;286.00;1928.29;42.00;2;0.00;78.10;0;tripinfo_in_od_to_ns.33;car;0.89;
in_as_to_ba.56;4884.00;23687583_0;5.10;0.00;330.67;5032.00;230845886_0;633.12;10.06;148.00;1356.50;0.00;0;0.00;27.42;0;tripinfo_in_as_to_ba.56;car;1.02;
in_as_to_ns.64;4773.00;23687583_0;5.10;0.00;324.86;5033.00;23142338#2_0;290.21;10.90;260.00;1995.73;38.00;3;0.00;80.41;0;tripinfo_in_as_to_ns.64;car;1.01;
in_od_to_as.93;4497.00;803785575#0_0;5.10;0.00;38.33;5036.00;41899283#1_0;148.70;7.59;539.00;2382.09;33.00;14;0.00;263.43;0;tripinfo_in_od_to_as.93;car;0.78;
in_as_to_ko.120;4872.00;23687583_0;5.10;0.00;322.65;5036.00;972103805_0;116.86;8.27;164.00;1102.39;9.00;1;0.00;33.11;0;tripinfo_in_as_to_ko.120;car;0.76;
in_ns_to_ba.17;4589.00;-23142338#2_0;5.10;0.00;0.41;5037.00;230845886_0;633.12;12.70;448.00;2340.42;141.00;9;0.00;268.01;0;tripinfo_in_ns_to_ba.17;car;1.17;
in_od_to_br.75;4449.00;803785575#0_0;5.10;0.00;34.11;5038.00;23156390_0;1121.44;10.81;589.00;3149.31;45.00;10;0.00;316.44;0;tripinfo_in_od_to_br.75;car;1.05;
in_od_to_as.95;4553.00;803785575#0_0;5.10;0.00;18.13;5038.00;41899283#1_0;148.70;9.45;485.00;2382.09;31.00;10;0.00;259.77;0;tripinfo_in_od_to_as.95;car;0.96;
in_as_to_ko.121;4890.00;23687583_0;5.10;0.00;330.94;5038.00;972103805_0;116.86;8.17;148.00;1102.39;4.00;1;0.00;23.36;0;tripinfo_in_as_to_ko.121;car;0.80;
in_as_to_ko.122;4893.00;23687583_0;5.10;0.00;331.80;5039.00;972103805_0;116.86;11.82;146.00;1102.39;1.00;1;0.00;57.36;0;tripinfo_in_as_to_ko.122;car;1.12;
in_od_to_as.98;4583.00;803785575#0_0;5.10;0.00;14.91;5039.00;41899283#1_0;148.70;12.23;456.00;2382.09;31.00;8;0.00;266.25;0;tripinfo_in_od_to_as.98;car;1.13;
in_od_to_as.94;4550.00;803785575#0_0;5.10;0.00;22.31;5041.00;41899283#1_0;148.70;11.37;491.00;2382.09;37.00;9;0.00;295.51;0;tripinfo_in_od_to_as.94;car;1.10;
in_ba_to_ko.167;4766.00;-230845886_0;5.10;0.00;2.76;5041.00;972103805_0;116.86;11.28;275.00;2114.29;35.00;4;0.00;96.40;0;tripinfo_in_ba_to_ko.167;car;1.08;
in_od_to_as.97;4574.00;803785575#0_0;5.10;0.00;14.92;5043.00;41899283#1_0;148.70;11.58;469.00;2382.09;26.00;6;0.00;278.07;0;tripinfo_in_od_to_as.97;car;1.13;
in_ba_to_ko.168;4800.00;-230845886_0;5.10;0.00;1.52;5043.00;972103805_0;116.86;11.59;243.00;2114.29;22.00;3;0.00;61.56;0;tripinfo_in_ba_to_ko.168;car;1.06;
in_as_to_ns.65;4779.00;23687583_0;5.10;0.00;325.16;5044.00;23142338#2_0;290.21;10.56;265.00;1995.73;35.00;3;0.00;74.96;0;tripinfo_in_as_to_ns.65;car;0.96;
in_as_to_gj.91;4938.00;23687583_0;5.10;0.00;331.48;5044.00;23527526_0;253.75;9.31;106.00;649.06;19.00;1;0.00;41.77;0;tripinfo_in_as_to_gj.91;car;0.92;
in_ba_to_ko.169;4803.00;-230845886_0;5.10;0.00;4.41;5045.00;972103805_0;116.86;10.94;242.00;2114.29;18.00;2;0.00;63.63;0;tripinfo_in_ba_to_ko.169;car;1.08;
in_ba_to_as.99;4879.00;-230845886_0;5.10;0.00;0.46;5046.00;41899283#1_0;148.70;9.50;167.00;1430.78;3.00;1;0.00;25.07;0;tripinfo_in_ba_to_as.99;car;0.91;
in_ba_to_ko.170;4812.00;-230845886_0;5.10;0.00;10.90;5047.00;972103805_0;116.86;10.30;235.00;2114.29;7.00;1;0.00;41.92;0;tripinfo_in_ba_to_ko.170;car;1.00;
in_od_to_kl.76;4476.00;803785575#0_0;5.10;0.00;28.14;5050.00;28716808#1_0;754.74;10.16;574.00;2678.40;93.00;16;0.00;333.13;0;tripinfo_in_od_to_kl.76;car;1.00;
in_as_to_gj.92;4941.00;23687583_0;5.10;0.00;332.12;5050.00;23527526_0;253.75;9.08;109.00;649.06;18.00;1;0.00;39.52;0;tripinfo_in_as_to_gj.92;car;0.85;
in_od_to_ko.144;4652.00;803785575#0_0;5.10;0.00;20.86;5051.00;972103805_0;116.86;10.16;399.00;2307.67;97.00;5;0.00;162.42;0;tripinfo_in_od_to_ko.144;car;0.93;
in_od_to_ko.145;4658.00;803785575#0_0;5.10;0.00;17.92;5053.00;972103805_0;116.86;11.43;395.00;2307.67;91.00;4;0.00;182.18;0;tripinfo_in_od_to_ko.145;car;1.03;
in_od_to_ko.146;4667.00;803785575#0_0;5.10;0.00;19.02;5055.00;972103805_0;116.86;10.92;388.00;2307.67;89.00;4;0.00;178.03;0;tripinfo_in_od_to_ko.146;car;1.05;
in_od_to_kl.74;4464.00;803785575#0_0;5.10;0.00;25.13;5056.00;28716808#1_0;754.74;10.33;592.00;2678.40;66.00;16;0.00;339.37;0;tripinfo_in_od_to_kl.74;car;0.96;
in_as_to_ba.57;4896.00;23687583_0;5.10;0.00;332.48;5057.00;230845886_0;633.12;9.44;161.00;1356.50;13.00;1;0.00;30.75;0;tripinfo_in_as_to_ba.57;car;0.94;
in_ns_to_ko.234;4684.00;-23142338#2_0;5.10;0.00;0.42;5057.00;972103805_0;116.86;11.13;373.00;1398.55;167.00;7;0.00;249.27;0;tripinfo_in_ns_to_ko.234;car;1.02;
in_ba_to_gg.42;4719.00;-230845886_0;5.10;0.00;0.00;5058.00;23156305_0;1264.14;8.67;339.00;2718.65;6.00;1;0.00;40.40;0;tripinfo_in_ba_to_gg.42;car;0.83;
in_as_to_sl.53;3391.00;23687583_0;5.10;0.00;41.18;5059.00;28706217_0;94.10;8.23;1668.00;1976.75;1145.00;49;0.00;1483.02;0;tripinfo_in_as_to_sl.53;car;0.99;
in_ba_to_gg.43;4733.00;-230845886_0;5.10;0.00;0.74;5060.00;23156305_0;1264.14;9.68;327.00;2718.65;2.00;1;0.00;50.72;0;tripinfo_in_ba_to_gg.43;car;0.89;
in_ns_to_ko.235;4690.00;-23142338#2_0;5.10;0.00;4.60;5061.00;972103805_0;116.86;8.68;371.00;1398.55;156.00;6;0.00;224.94;0;tripinfo_in_ns_to_ko.235;car;0.86;
in_ba_to_gg.44;4743.00;-230845886_0;5.10;0.00;1.47;5062.00;23156305_0;1264.14;10.42;319.00;2718.65;2.00;1;0.00;78.84;0;tripinfo_in_ba_to_gg.44;car;1.03;
in_ns_to_ko.236;4697.00;-23142338#2_0;5.10;0.00;0.53;5063.00;972103805_0;116.86;11.17;366.00;1398.55;155.00;7;0.00;242.68;0;tripinfo_in_ns_to_ko.236;car;1.03;
in_od_to_gg.102;4586.00;803785575#0_0;5.10;0.00;15.05;5064.00;23156305_0;1264.14;10.05;478.00;3669.96;23.00;4;0.00;120.83;0;tripinfo_in_od_to_gg.102;car;0.93;
in_ns_to_ko.237;4712.00;-23142338#2_0;5.10;0.00;0.15;5065.00;972103805_0;116.86;10.87;353.00;1398.55;153.00;6;0.00;233.45;0;tripinfo_in_ns_to_ko.237;car;1.06;
in_ns_to_gg.29;4614.00;-23142338#2_0;5.10;0.00;1.37;5066.00;23156305_0;1264.14;11.12;452.00;3297.24;94.00;5;0.00;181.83;0;tripinfo_in_ns_to_gg.29;car;1.11;
in_od_to_ba.111;4760.00;803785575#0_0;5.10;0.00;36.94;5066.00;230845886_0;633.12;11.13;306.00;2382.14;11.00;3;0.00;99.37;0;tripinfo_in_od_to_ba.111;car;1.04;
in_ns_to_ko.238;4721.00;-23142338#2_0;5.10;0.00;0.70;5067.00;972103805_0;116.86;10.55;346.00;1398.55;146.00;6;0.00;217.52;0;tripinfo_in_ns_to_ko.238;car;0.98;
in_ns_to_ko.239;4733.00;-23142338#2_0;5.10;0.00;0.89;5070.00;972103805_0;116.86;10.09;337.00;1398.55;133.00;6;0.00;207.36;0;tripinfo_in_ns_to_ko.239;car;0.97;
in_od_to_ko.147;4670.00;803785575#0_0;5.10;0.00;19.40;5072.00;972103805_0;116.86;11.11;402.00;2307.67;124.00;5;0.00;190.48;0;tripinfo_in_od_to_ko.147;car;1.04;
in_od_to_ns.34;4769.00;803785575#0_0;5.10;0.00;35.97;5073.00;23142338#2_0;290.21;9.93;304.00;1928.29;80.00;3;0.00;119.78;0;tripinfo_in_od_to_ns.34;car;1.01;
in_od_to_ba.112;4766.00;803785575#0_0;5.10;0.00;33.88;5074.00;230845886_0;633.12;10.11;308.00;2382.14;16.00;3;0.00;89.12;0;tripinfo_in_od_to_ba.112;car;0.98;
in_od_to_as.99;4598.00;803785575#0_0;5.10;0.00;20.32;5075.00;41899283#1_0;148.70;9.88;477.00;2382.09;50.00;11;0.00;244.50;0;tripinfo_in_od_to_as.99;car;0.93;
in_od_to_ko.148;4718.00;803785575#0_0;5.10;0.00;31.72;5076.00;972103805_0;116.86;10.43;358.00;2307.67;80.00;4;0.00;130.28;0;tripinfo_in_od_to_ko.148;car;0.96;
in_od_to_ns.35;4787.00;803785575#0_0;5.10;0.00;35.25;5076.00;23142338#2_0;290.21;11.08;289.00;1928.29;74.00;3;0.00;108.95;0;tripinfo_in_od_to_ns.35;car;1.03;
in_ba_to_as.101;4892.00;-230845886_0;5.10;0.00;1.17;5077.00;41899283#1_0;148.70;10.26;185.00;1430.78;17.00;2;0.00;56.56;0;tripinfo_in_ba_to_as.101;car;1.01;
in_od_to_ko.149;4727.00;803785575#0_0;5.10;0.00;38.03;5078.00;972103805_0;116.86;12.16;351.00;2307.67;74.00;3;0.00;156.57;0;tripinfo_in_od_to_ko.149;car;1.13;
in_od_to_ko.150;4733.00;803785575#0_0;5.10;0.00;36.22;5080.00;972103805_0;116.86;11.65;347.00;2307.67;72.00;3;0.00;152.05;0;tripinfo_in_od_to_ko.150;car;1.13;
in_od_to_kl.78;4529.00;803785575#0_0;5.10;0.00;35.13;5081.00;28716808#1_0;754.74;8.48;552.00;2678.40;37.00;9;0.00;253.69;0;tripinfo_in_od_to_kl.78;car;0.81;
in_od_to_kl.79;4592.00;803785575#0_0;5.10;0.00;20.59;5083.00;28716808#1_0;754.74;10.75;491.00;2678.40;27.00;7;0.00;254.40;0;tripinfo_in_od_to_kl.79;car;1.02;
in_as_to_ns.66;4843.00;23687583_0;5.10;0.00;305.99;5085.00;23142338#2_0;290.21;12.89;242.00;1995.73;43.00;4;0.00;96.23;0;tripinfo_in_as_to_ns.66;car;1.26;
in_od_to_gg.99;4413.00;803785575#0_0;5.10;0.00;22.37;5086.00;23156305_0;1264.14;10.50;673.00;3669.96;76.00;15;0.00;343.73;0;tripinfo_in_od_to_gg.99;car;1.01;
in_as_to_ko.123;4923.00;23687583_0;5.10;0.00;330.11;5086.00;972103805_0;116.86;9.95;163.00;1102.39;41.00;2;0.00;58.76;0;tripinfo_in_as_to_ko.123;car;0.96;
in_as_to_gj.93;4973.00;23687583_0;5.10;0.00;354.32;5086.00;23527526_0;253.75;9.62;113.00;649.06;13.00;2;0.00;49.32;0;tripinfo_in_as_to_gj.93;car;0.94;
in_as_to_ko.124;4926.00;23687583_0;5.10;0.00;330.84;5087.00;972103805_0;116.86;11.17;161.00;1102.39;42.00;3;0.00;69.19;0;tripinfo_in_as_to_ko.124;car;1.08;
in_as_to_gj.94;4980.00;23687583_0;5.10;0.00;325.56;5088.00;23527526_0;253.75;10.06;108.00;649.06;9.00;1;0.00;47.54;0;tripinfo_in_as_to_gj.94;car;0.99;
in_as_to_ko.125;4929.00;23687583_0;5.10;0.00;332.89;5089.00;972103805_0;116.86;10.29;160.00;1102.39;33.00;3;0.00;56.90;0;tripinfo_in_as_to_ko.125;car;0.96;
out_gj_to_as.0;5025.00;-23527526_0;5.10;0.00;1.66;5089.00;41899283#1_0;148.70;13.29;64.00;633.70;0.00;0;0.00;17.49;0;tripinfo_out_gj_to_as.0;car;1.25;
in_od_to_kl.81;4742.00;803785575#0_0;5.10;0.00;35.02;5091.00;28716808#1_0;754.74;13.06;349.00;2678.40;36.00;6;0.00;143.68;0;tripinfo_in_od_to_kl.81;car;1.18;
in_od_to_gg.100;4452.00;803785575#0_0;5.10;0.00;29.98;5095.00;23156305_0;1264.14;10.21;643.00;3669.96;59.00;9;0.00;301.51;0;tripinfo_in_od_to_gg.100;car;0.98;
in_as_to_ko.126;4935.00;23687583_0;5.10;0.00;330.84;5096.00;972103805_0;116.86;8.11;161.00;1102.39;22.00;1;0.00;42.81;0;tripinfo_in_as_to_ko.126;car;0.84;
in_as_to_ns.67;4887.00;23687583_0;5.10;0.00;328.83;5097.00;23142338#2_0;290.21;10.69;210.00;1995.73;0.00;0;0.00;28.80;0;tripinfo_in_as_to_ns.67;car;1.01;
in_as_to_gj.95;5005.00;23687583_0;5.10;0.00;301.60;5097.00;23527526_0;253.75;12.37;92.00;649.06;6.00;1;0.00;40.87;0;tripinfo_in_as_to_gj.95;car;1.16;
in_as_to_ko.127;4947.00;23687583_0;5.10;0.00;334.64;5098.00;972103805_0;116.86;12.26;151.00;1102.39;18.00;2;0.00;61.84;0;tripinfo_in_as_to_ko.127;car;1.12;
in_as_to_sl.56;3512.00;23687583_0;5.10;0.00;50.56;5099.00;28706217_0;94.10;6.22;1587.00;1976.75;1020.00;48;0.00;1379.51;0;tripinfo_in_as_to_sl.56;car;0.89;
in_as_to_ko.128;4953.00;23687583_0;5.10;0.00;338.27;5100.00;972103805_0;116.86;11.31;147.00;1102.39;15.00;1;0.00;49.63;0;tripinfo_in_as_to_ko.128;car;1.03;
in_as_to_ko.129;4956.00;23687583_0;5.10;0.00;340.73;5102.00;972103805_0;116.86;9.95;146.00;1102.39;11.00;1;0.00;45.06;0;tripinfo_in_as_to_ko.129;car;0.99;
in_od_to_os.142;4929.00;803785575#0_0;5.10;0.00;27.79;5103.00;45494495_0;58.90;9.71;174.00;969.96;53.00;3;0.00;83.69;0;tripinfo_in_od_to_os.142;car;0.97;
in_od_to_ko.151;4736.00;803785575#0_0;5.10;0.00;31.77;5104.00;972103805_0;116.86;10.98;368.00;2307.67;88.00;4;0.00;159.94;0;tripinfo_in_od_to_ko.151;car;1.06;
in_od_to_os.143;4941.00;803785575#0_0;5.10;0.00;18.52;5105.00;45494495_0;58.90;11.77;164.00;969.96;55.00;3;0.00;85.35;0;tripinfo_in_od_to_os.143;car;1.12;
in_ba_to_ko.171;4837.00;-230845886_0;5.10;0.00;15.34;5107.00;972103805_0;116.86;9.67;270.00;2114.29;36.00;3;0.00;74.70;0;tripinfo_in_ba_to_ko.171;car;0.98;
in_od_to_os.140;4844.00;803785575#0_0;5.10;0.00;35.58;5108.00;45494495_0;58.90;10.76;264.00;969.96;138.00;7;0.00;179.12;0;tripinfo_in_od_to_os.140;car;1.03;
in_ba_to_ko.172;4845.00;-230845886_0;5.10;0.00;0.01;5109.00;972103805_0;116.86;11.94;264.00;2114.29;32.00;3;0.00;90.58;0;tripinfo_in_ba_to_ko.172;car;1.11;
in_od_to_ko.152;4763.00;803785575#0_0;5.10;0.00;38.05;5112.00;972103805_0;116.86;10.58;349.00;2307.67;57.00;4;0.00;119.98;0;tripinfo_in_od_to_ko.152;car;0.96;
in_ns_to_ko.240;4739.00;-23142338#2_0;5.10;0.00;1.63;5114.00;972103805_0;116.86;11.34;375.00;1398.55;173.00;8;0.00;258.60;0;tripinfo_in_ns_to_ko.240;car;1.09;
in_od_to_gj.29;4757.00;803785575#0_0;5.10;0.00;33.99;5116.00;23527526_0;253.75;9.79;359.00;2706.99;20.00;4;0.00;104.02;0;tripinfo_in_od_to_gj.29;car;0.96;
in_ns_to_ko.241;4742.00;-23142338#2_0;5.10;0.00;1.99;5116.00;972103805_0;116.86;10.48;374.00;1398.55;168.00;8;0.00;251.86;0;tripinfo_in_ns_to_ko.241;car;1.04;
in_ns_to_gg.30;4624.00;-23142338#2_0;5.10;0.00;0.62;5118.00;23156305_0;1264.14;10.74;494.00;3297.24;123.00;6;0.00;189.39;0;tripinfo_in_ns_to_gg.30;car;0.98;
in_ns_to_ko.242;4752.00;-23142338#2_0;5.10;0.00;0.19;5119.00;972103805_0;116.86;9.81;367.00;1398.55;164.00;8;0.00;240.19;0;tripinfo_in_ns_to_ko.242;car;1.00;
in_as_to_sl.60;3568.00;23687583_0;5.10;0.00;55.16;5121.00;28706217_0;94.10;9.63;1553.00;1976.75;1001.00;39;0.00;1395.78;0;tripinfo_in_as_to_sl.60;car;1.17;
in_ns_to_ko.243;4763.00;-23142338#2_0;5.10;0.00;1.15;5121.00;972103805_0;116.86;11.03;358.00;1398.55;150.00;6;0.00;233.67;0;tripinfo_in_ns_to_ko.243;car;1.02;
in_od_to_br.76;4485.00;803785575#0_0;5.10;0.00;32.40;5122.00;23156390_0;1121.44;9.20;637.00;3149.31;58.00;19;0.00;309.58;0;tripinfo_in_od_to_br.76;car;0.87;
in_ba_to_as.100;4889.00;-230845886_0;5.10;0.00;6.15;5122.00;41899283#1_0;148.70;10.65;233.00;1430.78;56.00;3;0.00;98.60;0;tripinfo_in_ba_to_as.100;car;0.96;
in_od_to_br.77;4505.00;803785575#0_0;5.10;0.00;43.99;5124.00;23156390_0;1121.44;10.83;619.00;3149.31;37.00;12;0.00;352.46;0;tripinfo_in_od_to_br.77;car;1.07;
in_as_to_gg.23;4932.00;23687583_0;5.10;0.00;328.90;5124.00;23156305_0;1264.14;10.63;192.00;1600.87;24.00;2;0.00;47.32;0;tripinfo_in_as_to_gg.23;car;1.00;
in_od_to_ko.153;4781.00;803785575#0_0;5.10;0.00;36.45;5124.00;972103805_0;116.86;10.14;343.00;2307.67;76.00;3;0.00;125.46;0;tripinfo_in_od_to_ko.153;car;1.01;
in_ba_to_as.102;4895.00;-230845886_0;5.10;0.00;3.43;5124.00;41899283#1_0;148.70;12.85;229.00;1430.78;49.00;3;0.00;125.20;0;tripinfo_in_ba_to_as.102;car;1.27;
in_od_to_kl.82;4775.00;803785575#0_0;5.10;0.00;38.63;5125.00;28716808#1_0;754.74;9.87;350.00;2678.40;24.00;3;0.00;94.45;0;tripinfo_in_od_to_kl.82;car;0.95;
in_od_to_ko.154;4790.00;803785575#0_0;5.10;0.00;35.65;5125.00;972103805_0;116.86;10.98;335.00;2307.67;71.00;3;0.00;128.74;0;tripinfo_in_od_to_ko.154;car;1.06;
in_as_to_ba.58;4962.00;23687583_0;5.10;0.00;345.51;5127.00;230845886_0;633.12;10.97;165.00;1356.50;9.00;1;0.00;47.39;0;tripinfo_in_as_to_ba.58;car;1.04;
in_od_to_ko.155;4793.00;803785575#0_0;5.10;0.00;34.64;5130.00;972103805_0;116.86;9.39;337.00;2307.67;54.00;3;0.00;100.78;0;tripinfo_in_od_to_ko.155;car;0.93;
in_ba_to_gj.99;4923.00;-230845886_0;5.10;0.00;0.37;5131.00;23527526_0;253.75;10.51;208.00;1755.68;14.00;2;0.00;45.10;0;tripinfo_in_ba_to_gj.99;car;0.98;
in_ns_to_as.39;4736.00;-23142338#2_0;5.10;0.00;0.05;5132.00;41899283#1_0;148.70;12.91;396.00;2009.37;152.00;7;0.00;242.88;0;tripinfo_in_ns_to_as.39;car;1.20;
in_od_to_ko.156;4808.00;803785575#0_0;5.10;0.00;31.17;5132.00;972103805_0;116.86;11.07;324.00;2307.67;51.00;3;0.00;114.85;0;tripinfo_in_od_to_ko.156;car;1.05;
in_as_to_sl.57;3515.00;23687583_0;5.10;0.00;48.57;5133.00;28706217_0;94.10;6.46;1618.00;1976.75;1063.00;47;0.00;1412.59;0;tripinfo_in_as_to_sl.57;car;0.89;
in_ns_to_sl.12;4730.00;-23142338#2_0;5.10;0.00;0.03;5135.00;28706217_0;94.10;7.74;405.00;1619.36;185.00;7;0.00;248.54;0;tripinfo_in_ns_to_sl.12;car;1.05;
in_od_to_ko.157;4838.00;803785575#0_0;5.10;0.00;30.75;5135.00;972103805_0;116.86;9.44;297.00;2307.67;17.00;2;0.00;57.19;0;tripinfo_in_od_to_ko.157;car;0.91;
in_ba_to_ns.35;4558.00;-230845886_0;5.10;0.00;4.64;5139.00;23142338#2_0;290.21;10.27;581.00;2346.36;243.00;7;0.00;355.79;0;tripinfo_in_ba_to_ns.35;car;0.94;
in_ba_to_ns.36;4561.00;-230845886_0;5.10;0.00;0.92;5141.00;23142338#2_0;290.21;9.51;580.00;2346.36;235.00;5;0.00;358.17;0;tripinfo_in_ba_to_ns.36;car;0.96;
in_as_to_br.20;4944.00;23687583_0;5.10;0.00;331.93;5141.00;23156390_0;1121.44;10.43;197.00;1694.48;16.00;1;0.00;45.97;0;tripinfo_in_as_to_br.20;car;1.01;
in_ns_to_ko.244;4803.00;-23142338#2_0;5.10;0.00;0.97;5141.00;972103805_0;116.86;9.01;338.00;1398.55;152.00;5;0.00;196.77;0;tripinfo_in_ns_to_ko.244;car;0.89;
in_ba_to_ns.37;4573.00;-230845886_0;5.10;0.00;0.74;5143.00;23142338#2_0;290.21;11.83;570.00;2346.36;232.00;5;0.00;374.01;0;tripinfo_in_ba_to_ns.37;car;1.09;
in_ba_to_ns.42;4740.00;-230845886_0;5.10;0.00;2.34;5144.00;23142338#2_0;290.21;12.51;404.00;2346.36;121.00;7;0.00;221.98;0;tripinfo_in_ba_to_ns.42;car;1.16;
in_as_to_ko.130;4970.00;23687583_0;5.10;0.00;351.61;5146.00;972103805_0;116.86;9.37;176.00;1102.39;29.00;3;0.00;69.25;0;tripinfo_in_as_to_ko.130;car;0.93;
in_ba_to_ns.43;4806.00;-230845886_0;5.10;0.00;6.88;5146.00;23142338#2_0;290.21;11.86;340.00;2346.36;83.00;3;0.00;142.95;0;tripinfo_in_ba_to_ns.43;car;1.08;
in_od_to_br.78;4607.00;803785575#0_0;5.10;0.00;18.85;5147.00;23156390_0;1121.44;10.62;540.00;3149.31;45.00;9;0.00;249.58;0;tripinfo_in_od_to_br.78;car;0.98;
in_ba_to_as.103;4938.00;-230845886_0;5.10;0.00;10.66;5147.00;41899283#1_0;148.70;9.49;209.00;1430.78;24.00;4;0.00;68.99;0;tripinfo_in_ba_to_as.103;car;0.93;
in_as_to_sl.55;3499.00;23687583_0;5.10;0.00;60.25;5149.00;28706217_0;94.10;8.57;1650.00;1976.75;1146.00;45;0.00;1476.31;0;tripinfo_in_as_to_sl.55;car;1.06;
in_as_to_ko.131;5002.00;23687583_0;5.10;0.00;320.15;5151.00;972103805_0;116.86;9.78;149.00;1102.39;7.00;1;0.00;36.05;0;tripinfo_in_as_to_ko.131;car;0.88;
in_as_to_sl.64;3638.00;23687583_0;5.10;0.00;25.85;5152.00;28706217_0;94.10;7.25;1514.00;1976.75;1008.00;41;0.00;1329.00;0;tripinfo_in_as_to_sl.64;car;0.99;
in_od_to_br.86;4715.00;803785575#0_0;5.10;0.00;29.67;5152.00;23156390_0;1121.44;10.10;437.00;3149.31;39.00;4;0.00;153.94;0;tripinfo_in_od_to_br.86;car;1.01;
in_as_to_gj.96;5061.00;23687583_0;5.10;0.00;290.23;5154.00;23527526_0;253.75;8.51;93.00;649.06;4.00;1;0.00;22.82;0;tripinfo_in_as_to_gj.96;car;0.85;
in_od_to_gg.101;4491.00;803785575#0_0;5.10;0.00;36.89;5155.00;23156305_0;1264.14;10.38;664.00;3669.96;43.00;13;0.00;314.42;0;tripinfo_in_od_to_gg.101;car;0.95;
in_od_to_gg.107;4673.00;803785575#0_0;5.10;0.00;19.34;5156.00;23156305_0;1264.14;12.31;483.00;3669.96;41.00;9;0.00;191.44;0;tripinfo_in_od_to_gg.107;car;1.14;
in_as_to_ko.132;5017.00;23687583_0;5.10;0.00;306.29;5156.00;972103805_0;116.86;10.50;139.00;1102.39;14.00;2;0.00;45.23;0;tripinfo_in_as_to_ko.132;car;1.06;
in_ba_to_os.60;4001.00;-230845886_0;5.10;0.00;0.28;5158.00;45494495_0;58.90;9.05;1157.00;1647.96;606.00;24;0.00;980.83;0;tripinfo_in_ba_to_os.60;car;0.85;
out_gj_to_as.1;5068.00;-23527526_0;5.10;0.00;0.44;5158.00;41899283#1_0;148.70;9.28;90.00;633.70;3.00;1;0.00;21.17;0;tripinfo_out_gj_to_as.1;car;0.85;
in_as_to_os.46;3987.00;23687583_0;5.10;0.00;112.00;5160.00;45494495_0;58.90;10.84;1173.00;1689.77;622.00;31;0.00;1025.88;0;tripinfo_in_as_to_os.46;car;1.04;
in_as_to_od.15;3761.00;23687583_0;5.10;0.00;32.86;5162.00;23156030#6_0;109.07;10.54;1401.00;2357.31;866.00;41;0.00;1192.18;0;tripinfo_in_as_to_od.15;car;1.02;
in_ba_to_ko.173;4883.00;-230845886_0;5.10;0.00;0.24;5162.00;972103805_0;116.86;9.27;279.00;2114.29;30.00;2;0.00;62.42;0;tripinfo_in_ba_to_ko.173;car;0.89;
